,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Genes,group,ordered_group,sample
62,gs_ind_0,PI3K-Akt signaling pathway,24/84,0.07002370521665283,0.6754981185270298,1.4890181526426638,EFNA4_EPHA2;COL4A1_ITGAV;THBS1_ITGA6;LAMA5_ITGA6;FN1_ITGB7;AREG_ERBB3;COL1A1_ITGAV;COL6A1_ITGA6;COL1A2_ITGAV;OSM_OSMR;FN1_ITGA6;FN1_ITGA3;PDGFC_PDGFRB;EFNA1_EPHA2;LAMA5_ITGA3;FN1_ITGAV;COL4A1_ITGA1;COL4A5_ITGAV;EFNA3_EPHA2;FN1_ITGA9;COL4A2_ITGB5;TNC_ITGAV;FGF2_FGFR3;TNC_ITGA9,4,4,B1
63,gs_ind_0,Pancreatic secretion,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
64,gs_ind_0,"Parathyroid hormone synthesis, secretion and action",1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
65,gs_ind_0,Pathogenic Escherichia coli infection,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,TNF_TNFRSF1A,4,4,B1
66,gs_ind_0,Pathways in cancer,9/57,0.947282380893617,0.9813131573863993,0.6627259404005862,FN1_ITGA6;FN1_ITGA3;COL4A1_ITGAV;LAMA5_ITGA3;WNT7B_LRP5;FN1_ITGAV;LAMA5_ITGA6;COL4A5_ITGAV;FGF2_FGFR3,4,4,B1
67,gs_ind_0,Phospholipase D signaling pathway,2/4,0.22004131255530113,0.6754981185270298,2.4973031283710894,PDGFC_PDGFRB;GNAS_ADCY9,4,4,B1
68,gs_ind_0,Platelet activation,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
69,gs_ind_0,Prostate cancer,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,PDGFC_PDGFRB,4,4,B1
70,gs_ind_0,Proteoglycans in cancer,2/8,0.5724661684442347,0.7657422300762747,1.2992575671045117,FN1_SDC2;FN1_ITGAV,4,4,B1
71,gs_ind_0,Rap1 signaling pathway,6/18,0.1950962181598609,0.6754981185270298,1.608819345661451,GNAS_ADCY9;EFNA4_EPHA2;PDGFC_PDGFRB;EFNA1_EPHA2;EFNA3_EPHA2;FGF2_FGFR3,4,4,B1
72,gs_ind_0,Ras signaling pathway,5/16,0.27907174770974646,0.6754981185270298,1.5085910652920962,EFNA4_EPHA2;PDGFC_PDGFRB;EFNA1_EPHA2;EFNA3_EPHA2;FGF2_FGFR3,4,4,B1
73,gs_ind_0,Regulation of actin cytoskeleton,7/18,0.08088949797201626,0.6754981185270298,1.8962510897994769,FN1_ITGA6;FN1_ITGA3;FN1_ITGA9;PDGFC_PDGFRB;FN1_ITGAV;FN1_ITGB7;FGF2_FGFR3,4,4,B1
74,gs_ind_0,Regulation of lipolysis in adipocytes,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,GNAS_ADCY9,4,4,B1
75,gs_ind_0,Relaxin signaling pathway,1/6,0.7882607716156698,0.8613983689820721,1.0087912087912088,GNAS_ADCY9,4,4,B1
76,gs_ind_0,Renin secretion,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,EDN2_EDNRA,4,4,B1
77,gs_ind_0,Salivary secretion,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
78,gs_ind_0,Signaling by ERBB2,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,HSP90AA1_ERBB2,4,4,B1
79,gs_ind_0,Signaling by ERBB2 ECD mutants,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,HSP90AA1_ERBB2,4,4,B1
80,gs_ind_0,Signaling by ERBB2 KD Mutants,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,HSP90AA1_ERBB2,4,4,B1
81,gs_ind_0,Signaling by ERBB2 in Cancer,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,HSP90AA1_ERBB2,4,4,B1
82,gs_ind_0,Signaling by NOTCH,2/6,0.40784792062009345,0.6754981185270298,1.713965646004481,ADAM10_NOTCH1;ADAM10_NOTCH2,4,4,B1
83,gs_ind_0,Signaling by NOTCH1,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
84,gs_ind_0,Signaling by NOTCH1 HD Domain Mutants in Cancer,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
85,gs_ind_0,Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
86,gs_ind_0,Signaling by NOTCH1 PEST Domain Mutants in Cancer,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
87,gs_ind_0,Signaling by NOTCH1 in Cancer,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
88,gs_ind_0,Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,ADAM10_NOTCH1,4,4,B1
89,gs_ind_0,Signaling by NOTCH2,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,ADAM10_NOTCH2,4,4,B1
90,gs_ind_0,Signaling pathways regulating pluripotency of stem cells,3/9,0.3298302722479655,0.6754981185270298,1.652423137050547,FGF2_FGFR3;BMP4_BMPR2;INHBB_ACVR2A,4,4,B1
91,gs_ind_0,Small cell lung cancer,7/25,0.3209244265892701,0.6754981185270298,1.3314358001265023,FN1_ITGA6;FN1_ITGA3;COL4A1_ITGAV;LAMA5_ITGA3;FN1_ITGAV;LAMA5_ITGA6;COL4A5_ITGAV,4,4,B1
92,gs_ind_0,Sphingolipid signaling pathway,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,TNF_TNFRSF1A,4,4,B1
93,gs_ind_0,TGF-beta signaling pathway,3/7,0.19189302704181888,0.6754981185270298,2.1115511551155115,INHBB_ACVR1;BMP4_BMPR2;INHBB_ACVR2A,4,4,B1
94,gs_ind_0,TNF signaling pathway,1/3,0.5372112135878002,0.7657422300762747,1.8979591836734695,TNF_TNFRSF1A,4,4,B1
95,gs_ind_0,Thermogenesis,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
96,gs_ind_0,Thyroid hormone synthesis,1/2,0.4009456264775414,0.6754981185270298,2.6685714285714286,GNAS_ADCY9,4,4,B1
97,gs_ind_0,Toxoplasmosis,2/8,0.5724661684442347,0.7657422300762747,1.2992575671045117,TNF_TNFRSF1A;LAMA5_ITGA6,4,4,B1
98,gs_ind_0,Tuberculosis,1/6,0.7882607716156698,0.8613983689820721,1.0087912087912088,TNF_TNFRSF1A,4,4,B1
99,gs_ind_0,Vascular smooth muscle contraction,2/3,0.12841445225702372,0.6754981185270298,3.2246879334257974,GNAS_ADCY9;EDN2_EDNRA,4,4,B1
100,gs_ind_0,Vasopressin-regulated water reabsorption,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,GNAS_ADCY9,4,4,B1
101,gs_ind_0,Vibrio cholerae infection,1/1,0.225531914893617,0.6754981185270298,4.466666666666667,GNAS_ADCY9,4,4,B1
102,gs_ind_0,Viral protein interaction with cytokine and cytokine receptor,4/31,0.953540143498105,0.9813131573863993,0.5901875901875901,IL20_IL20RA;TNF_TNFRSF1A;CXCL13_CXCR3;CXCL10_CXCR3,4,4,B1
103,gs_ind_0,Wnt signaling pathway,1/4,0.6429345139319665,0.7657422300762747,1.46984126984127,WNT7B_LRP5,4,4,B1
104,gs_ind_0,cAMP signaling pathway,2/6,0.40784792062009345,0.6754981185270298,1.713965646004481,GNAS_ADCY9;EDN2_EDNRA,4,4,B1
105,gs_ind_0,mTOR signaling pathway,2/6,0.40784792062009345,0.6754981185270298,1.713965646004481,TNF_TNFRSF1A;WNT7B_LRP5,4,4,B1
0,gs_ind_0,Constitutive Signaling by Overexpressed ERBB2,1/1,0.014534883720930232,0.057800528849413516,76.33333333333333,HSP90AA1_ERBB2,1,1,C1
1,gs_ind_0,ECM-receptor interaction,4/116,0.04598661982110485,0.07664436636850809,5.884120171673819,TNC_SDC4;TNC_SDC1;FN1_ITGB6;TNC_ITGB6,1,1,C1
2,gs_ind_0,Focal adhesion,2/126,0.6036864506568178,0.724126792846143,1.2337662337662338,FN1_ITGB6;TNC_ITGB6,1,1,C1
3,gs_ind_0,Human papillomavirus infection,2/142,0.6863795434104436,0.724126792846143,1.0150375939849625,FN1_ITGB6;TNC_ITGB6,1,1,C1
4,gs_ind_0,PI3K-Akt signaling pathway,2/150,0.724126792846143,0.724126792846143,0.9231134314190793,FN1_ITGB6;TNC_ITGB6,1,1,C1
5,gs_ind_0,Regulation of actin cytoskeleton,1/27,0.3371444154785859,0.48163487925512277,3.8484848484848486,FN1_ITGB6,1,1,C1
6,gs_ind_0,Signaling by ERBB2,1/2,0.028900264424706758,0.057800528849413516,45.666666666666664,HSP90AA1_ERBB2,1,1,C1
7,gs_ind_0,Signaling by ERBB2 ECD mutants,1/2,0.028900264424706758,0.057800528849413516,45.666666666666664,HSP90AA1_ERBB2,1,1,C1
8,gs_ind_0,Signaling by ERBB2 KD Mutants,1/2,0.028900264424706758,0.057800528849413516,45.666666666666664,HSP90AA1_ERBB2,1,1,C1
9,gs_ind_0,Signaling by ERBB2 in Cancer,1/2,0.028900264424706758,0.057800528849413516,45.666666666666664,HSP90AA1_ERBB2,1,1,C1
0,gs_ind_0,Antigen processing and presentation,2/2,0.0004746084480303749,0.006644518272425249,52.69230769230769,HLA-B_KLRD1;HLA-E_KLRD1,2,2,C1
1,gs_ind_0,ECM-receptor interaction,3/116,0.5425756562604527,0.6905508352405761,1.2481467030823254,COL1A1_CD44;COL1A1_ITGA1;COL6A2_ITGA1,2,2,C1
2,gs_ind_0,Epstein-Barr virus infection,1/1,0.023255813953488372,0.08139534883720931,45.8,CALR_HLA-F,2,2,C1
3,gs_ind_0,Focal adhesion,2/126,0.8567537974066441,0.9288319467314359,0.6643356643356644,COL1A1_ITGA1;COL6A2_ITGA1,2,2,C1
4,gs_ind_0,Graft-versus-host disease,2/3,0.001407172416090059,0.009850206912630414,37.527472527472526,HLA-B_KLRD1;HLA-E_KLRD1,2,2,C1
5,gs_ind_0,Herpes simplex virus 1 infection,1/2,0.04603701945894637,0.10632524463613813,27.4,CALR_HLA-F,2,2,C1
6,gs_ind_0,Human cytomegalovirus infection,1/11,0.23104472380632562,0.32346261332885584,5.8,CALR_HLA-F,2,2,C1
7,gs_ind_0,Human immunodeficiency virus 1 infection,1/3,0.06835194298037452,0.10632524463613813,19.514285714285716,CALR_HLA-F,2,2,C1
8,gs_ind_0,Human papillomavirus infection,2/142,0.9089798015331216,0.9288319467314359,0.5465587044534413,COL1A1_ITGA1;COL6A2_ITGA1,2,2,C1
9,gs_ind_0,Legionellosis,1/3,0.06835194298037452,0.10632524463613813,19.514285714285716,C3_ITGB2,2,2,C1
10,gs_ind_0,Leishmaniasis,1/2,0.04603701945894637,0.10632524463613813,27.4,C3_ITGB2,2,2,C1
11,gs_ind_0,Natural killer cell mediated cytotoxicity,1/3,0.06835194298037452,0.10632524463613813,19.514285714285716,HLA-E_KLRD1,2,2,C1
12,gs_ind_0,PI3K-Akt signaling pathway,2/150,0.9288319467314359,0.9288319467314359,0.4970610784564273,COL1A1_ITGA1;COL6A2_ITGA1,2,2,C1
13,gs_ind_0,Tuberculosis,2/7,0.00939662405652983,0.04385091226380588,17.307692307692307,C3_ITGAX;C3_ITGB2,2,2,C1
0,gs_ind_0,Axon guidance,1/39,0.5401037358224192,0.7330158928804644,1.9569620253164557,SEMA4C_PLXNB2,1,1,D1
1,gs_ind_0,Constitutive Signaling by Overexpressed ERBB2,1/1,0.018823529411764708,0.09707436182019978,56.6,HSP90AA1_ERBB2,1,1,D1
2,gs_ind_0,ECM-receptor interaction,5/123,0.04847680471811183,0.1050330768892423,3.8490456911509545,FN1_ITGB6;THBS2_CD36;TNC_ITGB6;COMP_CD36;THBS1_CD36,1,1,D1
3,gs_ind_0,Focal adhesion,3/142,0.5346947842782601,0.7330158928804644,1.2660287081339714,FN1_ITGA6;FN1_ITGB6;TNC_ITGB6,1,1,D1
4,gs_ind_0,Human papillomavirus infection,3/163,0.6510519321625233,0.7330158928804644,1.0216847372810676,FN1_ITGA6;FN1_ITGB6;TNC_ITGB6,1,1,D1
5,gs_ind_0,PI3K-Akt signaling pathway,3/168,0.6766300549665826,0.7330158928804644,0.9724844888049636,FN1_ITGA6;FN1_ITGB6;TNC_ITGB6,1,1,D1
6,gs_ind_0,Pathways in cancer,1/125,0.9400534024713315,0.9400534024713315,0.4788844621513944,FN1_ITGA6,1,1,D1
7,gs_ind_0,Regulation of actin cytoskeleton,2/31,0.10948352220635295,0.20332654124036978,4.816849816849817,FN1_ITGA6;FN1_ITGB6,1,1,D1
8,gs_ind_0,Signaling by ERBB2,1/2,0.037336293007769146,0.09707436182019978,33.88,HSP90AA1_ERBB2,1,1,D1
9,gs_ind_0,Signaling by ERBB2 ECD mutants,1/2,0.037336293007769146,0.09707436182019978,33.88,HSP90AA1_ERBB2,1,1,D1
10,gs_ind_0,Signaling by ERBB2 KD Mutants,1/2,0.037336293007769146,0.09707436182019978,33.88,HSP90AA1_ERBB2,1,1,D1
11,gs_ind_0,Signaling by ERBB2 in Cancer,1/2,0.037336293007769146,0.09707436182019978,33.88,HSP90AA1_ERBB2,1,1,D1
12,gs_ind_0,Small cell lung cancer,1/48,0.6198717253136414,0.7330158928804644,1.556701030927835,FN1_ITGA6,1,1,D1
0,gs_ind_0,ECM-receptor interaction,1/123,0.7465114911777372,0.8675233367770102,1.0497397339502603,FN1_ITGB7,2,2,D1
1,gs_ind_0,Epstein-Barr virus infection,1/1,0.009411764705882354,0.05647058823529413,121.28571428571429,CALR_HLA-F,2,2,D1
2,gs_ind_0,Focal adhesion,1/142,0.8047943920481544,0.8675233367770102,0.8526315789473684,FN1_ITGB7,2,2,D1
3,gs_ind_0,Herpes simplex virus 1 infection,1/5,0.04639604164062271,0.09279208328124541,32.76623376623377,CALR_HLA-F,2,2,D1
4,gs_ind_0,Human cytomegalovirus infection,1/10,0.09115860308708787,0.15627189100643635,16.959183673469386,CALR_HLA-F,2,2,D1
5,gs_ind_0,Human immunodeficiency virus 1 infection,1/4,0.037248761464513586,0.0893970275148326,40.142857142857146,CALR_HLA-F,2,2,D1
6,gs_ind_0,Human papillomavirus infection,1/163,0.8568447414315734,0.8675233367770102,0.6880733944954128,FN1_ITGB7,2,2,D1
7,gs_ind_0,Legionellosis,1/3,0.02803583095221228,0.08410749285663684,51.734693877551024,C3_ITGB2,2,2,D1
8,gs_ind_0,Leishmaniasis,1/2,0.018756936736958933,0.07502774694783573,72.6,C3_ITGB2,2,2,D1
9,gs_ind_0,PI3K-Akt signaling pathway,1/168,0.8675233367770102,0.8675233367770102,0.6549385332768122,FN1_ITGB7,2,2,D1
10,gs_ind_0,Regulation of actin cytoskeleton,1/31,0.2621909268310626,0.3932863902465939,5.36734693877551,FN1_ITGB7,2,2,D1
11,gs_ind_0,Tuberculosis,2/7,0.001376484383833842,0.016517812606006106,55.8,C3_ITGB2;C3_ITGAX,2,2,D1
0,gs_ind_0,Axon guidance,3/14,0.13092564663748374,0.2909458814166305,2.823088455772114,EFNB2_EPHB4;EFNA1_EPHA1;SEMA4C_PLXNB2,1,1,F1
1,gs_ind_0,Constitutive Signaling by Overexpressed ERBB2,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,HSP90AA1_ERBB2,1,1,F1
2,gs_ind_0,ECM-receptor interaction,7/50,0.1468402033124219,0.2936804066248438,1.9504950495049505,FN1_ITGB6;COL1A2_CD44;FN1_ITGA3;FN1_CD44;TNC_ITGB6;COL1A1_CD44;THBS1_SDC1,1,1,F1
3,gs_ind_0,EGFR tyrosine kinase inhibitor resistance,1/6,0.45507555433157704,0.6067674057754361,2.4358974358974357,TGFA_ERBB2,1,1,F1
4,gs_ind_0,Focal adhesion,3/50,0.9118885429741139,0.9917338042226895,0.5936289281102023,TNC_ITGB6;FN1_ITGB6;FN1_ITGA3,1,1,F1
5,gs_ind_0,Human papillomavirus infection,3/55,0.9472445223756961,0.9917338042226895,0.5127301214257736,TNC_ITGB6;FN1_ITGB6;FN1_ITGA3,1,1,F1
6,gs_ind_0,MAPK signaling pathway,2/12,0.31656806651795993,0.48702779464301527,2.184,AREG_ERBB3;TGFA_ERBB2,1,1,F1
7,gs_ind_0,NOTCH2 Activation and Transmission of Signal to the Nucleus,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,ADAM10_NOTCH2,1,1,F1
8,gs_ind_0,Non-small cell lung cancer,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,TGFA_ERBB2,1,1,F1
9,gs_ind_0,PI3K-Akt signaling pathway,5/57,0.690966012869595,0.8637075160869937,0.9212814645308924,FN1_ITGB6;AREG_ERBB3;FN1_ITGA3;TGFA_ERBB2;TNC_ITGB6,1,1,F1
10,gs_ind_0,Pathways in cancer,1/41,0.9917338042226895,0.9917338042226895,0.2878179384203481,FN1_ITGA3,1,1,F1
11,gs_ind_0,Prostate cancer,1/3,0.25937483471730044,0.4715906085769099,4.619047619047619,TGFA_ERBB2,1,1,F1
12,gs_ind_0,Regulation of actin cytoskeleton,2/12,0.31656806651795993,0.48702779464301527,2.184,FN1_ITGB6;FN1_ITGA3,1,1,F1
13,gs_ind_0,Signaling by ERBB2,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,HSP90AA1_ERBB2,1,1,F1
14,gs_ind_0,Signaling by ERBB2 ECD mutants,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,HSP90AA1_ERBB2,1,1,F1
15,gs_ind_0,Signaling by ERBB2 KD Mutants,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,HSP90AA1_ERBB2,1,1,F1
16,gs_ind_0,Signaling by ERBB2 in Cancer,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,HSP90AA1_ERBB2,1,1,F1
17,gs_ind_0,Signaling by NOTCH,1/6,0.45507555433157704,0.6067674057754361,2.4358974358974357,ADAM10_NOTCH2,1,1,F1
18,gs_ind_0,Signaling by NOTCH2,1/1,0.09459459459459461,0.2364864864864865,10.925925925925926,ADAM10_NOTCH2,1,1,F1
19,gs_ind_0,Small cell lung cancer,1/16,0.8138977250280803,0.9575267353271534,0.8922558922558923,FN1_ITGA3,1,1,F1
0,gs_ind_0,Bacterial invasion of epithelial cells,1/1,0.02702702702702703,0.05405405405405406,42.142857142857146,FN1_ITGA5,2,2,F1
1,gs_ind_0,ECM-receptor interaction,1/50,0.8117683105873942,0.8117683105873942,0.8359264497878359,FN1_ITGA5,2,2,F1
2,gs_ind_0,Fibronectin matrix formation,1/1,0.02702702702702703,0.05405405405405406,42.142857142857146,FN1_ITGA5,2,2,F1
3,gs_ind_0,Focal adhesion,2/50,0.4154910697187504,0.5453401428838368,1.9504950495049505,COL1A1_ITGA5;FN1_ITGA5,2,2,F1
4,gs_ind_0,Human papillomavirus infection,2/55,0.4759485175167745,0.5453401428838368,1.6846846846846846,COL1A1_ITGA5;FN1_ITGA5,2,2,F1
5,gs_ind_0,Legionellosis,1/1,0.02702702702702703,0.05405405405405406,42.142857142857146,C3_ITGB2,2,2,F1
6,gs_ind_0,Leishmaniasis,1/1,0.02702702702702703,0.05405405405405406,42.142857142857146,C3_ITGB2,2,2,F1
7,gs_ind_0,PI3K-Akt signaling pathway,2/57,0.49989513097685034,0.5453401428838368,1.5913043478260869,COL1A1_ITGA5;FN1_ITGA5,2,2,F1
8,gs_ind_0,Proteoglycans in cancer,1/4,0.10482884724061592,0.1797065952696273,13.761904761904763,FN1_ITGA5,2,2,F1
9,gs_ind_0,Regulation of actin cytoskeleton,1/12,0.28955705148430716,0.43433557722646077,4.68,FN1_ITGA5,2,2,F1
10,gs_ind_0,Tuberculosis,2/3,0.0016396043793304067,0.01967525255196488,41.57142857142857,C3_ITGB2;C3_ITGAX,2,2,F1
11,gs_ind_0,Yersinia infection,1/1,0.02702702702702703,0.05405405405405406,42.142857142857146,FN1_ITGA5,2,2,F1
0,gs_ind_0,Apelin signaling pathway,1/1,0.14864864864864868,0.44594594594594605,6.8604651162790695,JAG1_NOTCH3,3,3,F1
1,gs_ind_0,Axon guidance,1/14,0.9063372951412046,0.99535847364035,0.6471531676022454,EFNB3_EPHB4,3,3,F1
2,gs_ind_0,Bacterial invasion of epithelial cells,1/1,0.14864864864864868,0.44594594594594605,6.8604651162790695,FN1_ITGA5,3,3,F1
3,gs_ind_0,Breast cancer,2/18,0.7901107991237156,0.99535847364035,0.8602504943968359,JAG1_NOTCH3;JAG2_NOTCH3,3,3,F1
4,gs_ind_0,Chemokine signaling pathway,6/21,0.06433699874361438,0.44594594594594605,2.33615221987315,CCL5_CXCR3;CXCL12_CXCR3;CXCL9_CXCR3;CCL11_CXCR3;CCL21_CXCR3;CCL19_CXCR3,3,3,F1
5,gs_ind_0,Cytokine-cytokine receptor interaction,6/30,0.2665900003198559,0.719793000863611,1.5305514157973175,TNFSF14_LTBR;IL16_CD4;IL34_CSF1R;CSF1_CSF1R;CXCL9_CXCR3;LTB_LTBR,3,3,F1
6,gs_ind_0,ECM-receptor interaction,3/50,0.9949189536835078,0.99535847364035,0.3500888550393501,COL1A1_ITGA11;LAMB2_ITGB4;FN1_ITGA5,3,3,F1
7,gs_ind_0,EGFR tyrosine kinase inhibitor resistance,1/6,0.6261011598163226,0.99535847364035,1.5295169946332736,GAS6_AXL,3,3,F1
8,gs_ind_0,Endocrine resistance,2/16,0.7274731666952254,0.99535847364035,0.9793052475979305,JAG1_NOTCH3;JAG2_NOTCH3,3,3,F1
9,gs_ind_0,Fibronectin matrix formation,1/1,0.14864864864864868,0.44594594594594605,6.8604651162790695,FN1_ITGA5,3,3,F1
10,gs_ind_0,Focal adhesion,5/50,0.9277915099509741,0.99535847364035,0.613012729844413,COL1A1_ITGA5;COL1A1_ITGA11;COL4A2_ITGB5;FN1_ITGA5;LAMB2_ITGB4,3,3,F1
11,gs_ind_0,Human papillomavirus infection,6/55,0.9017684827431545,0.99535847364035,0.6636636636636637,COL1A1_ITGA5;JAG1_NOTCH3;COL1A1_ITGA11;COL4A2_ITGB5;FN1_ITGA5;LAMB2_ITGB4,3,3,F1
12,gs_ind_0,Legionellosis,1/1,0.14864864864864868,0.44594594594594605,6.8604651162790695,C3_ITGB2,3,3,F1
13,gs_ind_0,Leishmaniasis,1/1,0.14864864864864868,0.44594594594594605,6.8604651162790695,C3_ITGB2,3,3,F1
14,gs_ind_0,MAPK signaling pathway,1/12,0.8665077424928208,0.99535847364035,0.761860465116279,CSF1_CSF1R,3,3,F1
15,gs_ind_0,NF-kappa B signaling pathway,2/4,0.1052848516240108,0.44594594594594605,3.915989159891599,TNFSF14_LTBR;LTB_LTBR,3,3,F1
16,gs_ind_0,Notch signaling pathway,2/20,0.8404108972321574,0.99535847364035,0.7644259369422962,JAG1_NOTCH3;JAG2_NOTCH3,3,3,F1
17,gs_ind_0,Osteoclast differentiation,1/3,0.38514835775109757,0.8665838049399696,2.9003322259136213,CSF1_CSF1R,3,3,F1
18,gs_ind_0,PI3K-Akt signaling pathway,6/57,0.9235862234485321,0.99535847364035,0.6268774703557313,COL1A1_ITGA5;COL1A1_ITGA11;CSF1_CSF1R;COL4A2_ITGB5;FN1_ITGA5;LAMB2_ITGB4,3,3,F1
19,gs_ind_0,Pathways in cancer,2/41,0.99535847364035,0.99535847364035,0.3158977372906259,JAG1_NOTCH3;JAG2_NOTCH3,3,3,F1
20,gs_ind_0,Proteoglycans in cancer,1/4,0.4784361931267931,0.9936751703402626,2.24031007751938,FN1_ITGA5,3,3,F1
21,gs_ind_0,Rap1 signaling pathway,1/7,0.6840291491405543,0.99535847364035,1.3162790697674418,CSF1_CSF1R,3,3,F1
22,gs_ind_0,Ras signaling pathway,1/7,0.6840291491405543,0.99535847364035,1.3162790697674418,CSF1_CSF1R,3,3,F1
23,gs_ind_0,Regulation of actin cytoskeleton,1/12,0.8665077424928208,0.99535847364035,0.761860465116279,FN1_ITGA5,3,3,F1
24,gs_ind_0,Tuberculosis,2/3,0.057888612683133236,0.44594594594594605,5.069686411149826,C3_ITGB2;C3_ITGAX,3,3,F1
25,gs_ind_0,Viral protein interaction with cytokine and cytokine receptor,4/20,0.34221893986855606,0.8399919433137285,1.5247198417930126,TNFSF14_LTBR;CSF1_CSF1R;IL34_CSF1R;CXCL9_CXCR3,3,3,F1
26,gs_ind_0,Yersinia infection,1/1,0.14864864864864868,0.44594594594594605,6.8604651162790695,FN1_ITGA5,3,3,F1
0,gs_ind_0,AGE-RAGE signaling pathway in diabetic complications,1/3,0.2828327000342405,0.6128041834075211,4.13317191283293,TGFB1_TGFBR2,1,1,G2
1,gs_ind_0,Bacterial invasion of epithelial cells,1/2,0.19846007650885703,0.483746436490339,5.806779661016949,FN1_ITGA5,1,1,G2
2,gs_ind_0,Cellular senescence,1/4,0.35858980918555317,0.6398757335191428,3.2033898305084745,TGFB1_TGFBR2,1,1,G2
3,gs_ind_0,Chemokine signaling pathway,2/7,0.15934852489324564,0.483746436490339,3.280701754385965,CCL19_CCR10;CXCL14_CXCR4,1,1,G2
4,gs_ind_0,Chronic myeloid leukemia,1/4,0.35858980918555317,0.6398757335191428,3.2033898305084745,TGFB1_TGFBR2,1,1,G2
5,gs_ind_0,Cytokine-cytokine receptor interaction,2/36,0.9168160699630024,0.9444108284590952,0.604422013938957,CSF1_CSF1R;TGFB1_TGFBR2,1,1,G2
6,gs_ind_0,ECM-receptor interaction,19/119,0.009198250523579575,0.17936588520980173,2.3909405130070946,LAMA2_ITGA1;COL4A1_ITGAV;COL1A1_ITGA11;FN1_ITGB7;COL6A1_ITGA1;COL1A2_ITGA1;COL1A1_ITGAV;COL6A3_ITGA1;COL1A2_ITGAV;FN1_ITGA5;COL6A2_ITGA1;LAMA4_ITGAV;FN1_ITGA3;COL4A1_ITGA1;FN1_ITGAV;THBS1_SDC1;LAMB1_ITGAV;COL1A1_ITGA1;COL1A2_ITGA11,1,1,G2
7,gs_ind_0,EGFR tyrosine kinase inhibitor resistance,1/10,0.6746335405013638,0.8762088172296704,1.3438256658595642,GAS6_AXL,1,1,G2
8,gs_ind_0,Epstein-Barr virus infection,1/1,0.10452961672473868,0.4529616724738676,9.711864406779661,CALR_HLA-F,1,1,G2
9,gs_ind_0,Fibronectin matrix formation,1/2,0.19846007650885703,0.483746436490339,5.806779661016949,FN1_ITGA5,1,1,G2
10,gs_ind_0,Focal adhesion,21/127,0.002482329724051234,0.09681085923799813,2.848916408668731,LAMA2_ITGA1;COL4A1_ITGAV;COL1A1_ITGA11;FN1_ITGB7;COL6A1_ITGA1;COL1A2_ITGA1;COL1A1_ITGAV;COL6A3_ITGA1;COL1A2_ITGAV;FN1_ITGA5;COL6A2_ITGA1;LAMA4_ITGAV;FN1_ITGA3;COL4A1_ITGA1;FN1_ITGAV;LAMB1_ITGAV;COL1A1_ITGA5;TLN1_ITGB5;COL4A2_ITGB5;COL1A1_ITGA1;COL1A2_ITGA11,1,1,G2
11,gs_ind_0,FoxO signaling pathway,1/5,0.4265838223460952,0.6398757335191428,2.6117103235747305,TGFB1_TGFBR2,1,1,G2
12,gs_ind_0,Gastric cancer,1/12,0.741407460732798,0.8762088172296704,1.120677966101695,TGFB1_TGFBR2,1,1,G2
13,gs_ind_0,Hepatitis B,1/4,0.35858980918555317,0.6398757335191428,3.2033898305084745,TGFB1_TGFBR2,1,1,G2
