,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster,ordered_cluster,sample
42,KEGG_2021_Human,Hypertrophic cardiomyopathy,2/90,0.0102313661073952,0.0326479132021234,0,0,14.117897727272728,64.69240278225716,ITGAV;ITGB6,2,2,F1
43,KEGG_2021_Human,Small cell lung cancer,2/92,0.0106711538307555,0.0326479132021234,0,0,13.802777777777775,62.66752462455978,FN1;ITGAV,2,2,F1
44,KEGG_2021_Human,Salivary secretion,2/93,0.0108941545377731,0.0326479132021234,0,0,13.650412087912088,61.693432126641376,GNAS;CALM3,2,2,F1
45,KEGG_2021_Human,GnRH signaling pathway,2/93,0.0108941545377731,0.0326479132021234,0,0,13.650412087912088,61.693432126641376,GNAS;CALM3,2,2,F1
46,KEGG_2021_Human,IL-17 signaling pathway,2/94,0.0111192168152159,0.0326479132021234,0,0,13.501358695652174,60.74369859051535,HSP90AA1;HSP90B1,2,2,F1
47,KEGG_2021_Human,Circadian entrainment,2/97,0.0118067009357296,0.033230227349772,0,0,13.073026315789471,58.032314670661705,GNAS;CALM3,2,2,F1
48,KEGG_2021_Human,Aldosterone synthesis and secretion,2/98,0.0120399374455695,0.033230227349772,0,0,12.936197916666666,57.17186348229599,GNAS;CALM3,2,2,F1
49,KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,2/98,0.0120399374455695,0.033230227349772,0,0,12.936197916666666,57.17186348229599,GNAS;CALM3,2,2,F1
50,KEGG_2021_Human,Melanogenesis,2/101,0.0127517722391139,0.0345047954705435,0,0,12.54229797979798,54.71057010760131,GNAS;CALM3,2,2,F1
51,KEGG_2021_Human,HIF-1 signaling pathway,2/109,0.0147376692833557,0.0391115069442903,0,0,11.599883177570094,48.920750227803,ERBB2;VEGFA,2,2,F1
52,KEGG_2021_Human,Serotonergic synapse,2/113,0.0157775957885995,0.0410812871476743,0,0,11.179617117117116,46.38606860239311,APP;GNAS,2,2,F1
53,KEGG_2021_Human,Thyroid hormone signaling pathway,2/121,0.0179491889931118,0.0458701496490635,0,0,10.423844537815128,41.90604766134445,NOTCH2;ITGAV,2,2,F1
54,KEGG_2021_Human,Platelet activation,2/124,0.0187945087853043,0.0471571311340363,0,0,10.165983606557376,40.40155585559051,COL1A1;GNAS,2,2,F1
55,KEGG_2021_Human,Oocyte meiosis,2/129,0.0202401977431191,0.0498776301526864,0,0,9.763287401574804,38.07764747187854,AR;CALM3,2,2,F1
0,KEGG_2021_Human,Cell adhesion molecules,16/148,7.96351804913306e-20,1.2343452976156245e-17,0,0,43.6297520661157,1918.6982328209651,SELPLG;SDC4;ITGB2;HLA-B;ICAM2;HLA-C;ICAM3;HLA-A;L1CAM;ITGAL;HLA-G;ICAM1;CD4;PTPRC;PECAM1;SDC1,3,3,F1
1,KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,13/100,2.490584722430479e-17,1.930203159883621e-15,0,0,51.11890606420928,1954.3488313147127,CSF1R;CCL11;CCL21;CSF1;TNFSF14;IL34;IL2RG;TNFRSF1A;CXCL12;CCL5;CXCR3;LTBR;CCL19,3,3,F1
2,KEGG_2021_Human,Cytokine-cytokine receptor interaction,17/295,2.3612858706221677e-16,1.2199976998214532e-14,0,0,22.25333066879829,800.7227968806465,CSF1R;CCL11;CCL21;CSF1;TNFSF14;IL34;IL16;IL2RG;TNFRSF1A;CD4;CXCL12;CCL5;CXCR3;LTBR;LTB;CCL19;IFNAR1,3,3,F1
3,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,13/219,7.554588805864868e-13,2.927403162272636e-11,0,0,21.459574824238366,598.9678720767237,ITGB2;HLA-B;HLA-C;HLA-A;IL2RG;ITGAL;CD3D;HLA-G;TNFRSF1A;ICAM1;CD4;LTBR;B2M,3,3,F1
4,KEGG_2021_Human,Natural killer cell mediated cytotoxicity,10/131,3.3772249547923174e-11,1.0469397359856182e-09,0,0,26.836472022761143,647.064419615802,ITGB2;HLA-B;ICAM2;HLA-C;CD247;HLA-A;ITGAL;HLA-G;IFNAR1;ICAM1,3,3,F1
5,KEGG_2021_Human,NF-kappa B signaling pathway,9/104,1.1134959971039985e-10,2.876531325851996e-09,0,0,30.306621392190152,694.5776447677194,CXCL12;CCL21;TNFSF14;LTBR;LTB;CCL19;CD14;TNFRSF1A;ICAM1,3,3,F1
6,KEGG_2021_Human,Human papillomavirus infection,13/331,1.3550497217751006e-10,2.906224458169615e-09,0,0,13.822543916720884,314.0760195450532,NOTCH3;JAG1;ITGB5;FN1;HLA-B;HLA-C;HLA-A;HLA-G;TNFRSF1A;COL1A1;COL4A2;ITGA5;IFNAR1,3,3,F1
7,KEGG_2021_Human,Proteoglycans in cancer,11/205,1.499986817119801e-10,2.906224458169615e-09,0,0,18.64991408934708,421.868416152166,COL1A1;SDC4;ITGB5;MMP2;ERBB2;FN1;SDC1;ITGA5;MMP9;HSPG2;HBEGF,3,3,F1
8,KEGG_2021_Human,ECM-receptor interaction,8/88,8.615185863313543e-10,1.4837264542373324e-08,0,0,31.506349206349206,657.6107439981574,COL1A1;SDC4;COL4A2;ITGB5;FN1;SDC1;ITGA5;HSPG2,3,3,F1
9,KEGG_2021_Human,Viral myocarditis,7/60,1.7444807487686122e-09,2.703945160591349e-08,0,0,41.01768867924528,827.1958887345744,ITGB2;HLA-B;HLA-C;HLA-A;ITGAL;HLA-G;ICAM1,3,3,F1
10,KEGG_2021_Human,Epstein-Barr virus infection,10/202,2.388222905227622e-09,3.365223184638922e-08,0,0,16.851946721311474,334.5569173925036,HLA-B;HLA-C;CD247;HLA-A;ITGAL;CD3D;B2M;HLA-G;IFNAR1;ICAM1,3,3,F1
11,KEGG_2021_Human,Phagosome,9/152,3.32201417176283e-09,4.290934971860322e-08,0,0,20.0850439882698,392.1141790017534,C3;ITGB5;ITGB2;HLA-B;HLA-C;ITGA5;HLA-A;CD14;HLA-G,3,3,F1
12,KEGG_2021_Human,Human immunodeficiency virus 1 infection,10/212,3.806414444140169e-09,4.538417221859432e-08,0,0,16.009576367472814,310.37090390372606,CD4;HLA-B;HLA-C;CD247;HLA-A;CD3D;B2M;HLA-G;TNFRSF1A;GNAI2,3,3,F1
13,KEGG_2021_Human,Leukocyte transendothelial migration,8/114,6.857362422974304e-09,7.592079825435836e-08,0,0,23.747229709493865,446.3990694323429,CXCL12;MMP2;ITGB2;PECAM1;ITGAL;MMP9;ICAM1;GNAI2,3,3,F1
14,KEGG_2021_Human,Rheumatoid arthritis,7/93,3.9011251902027774e-08,4.031162696542871e-07,0,0,25.23637354651163,430.51778764864,CXCL12;CSF1;CCL5;ITGB2;LTB;ITGAL;ICAM1,3,3,F1
15,KEGG_2021_Human,Human cytomegalovirus infection,9/225,1.0001434444291317e-07,9.688889617907212e-07,0,0,13.247983870967742,213.53037100141185,CXCL12;CCL5;HLA-B;HLA-C;HLA-A;B2M;HLA-G;TNFRSF1A;GNAI2,3,3,F1
16,KEGG_2021_Human,Primary immunodeficiency,5/38,2.238759481046868e-07,2.0412218797780268e-06,0,0,45.67493112947658,699.3824810902067,CD79A;CD4;PTPRC;IL2RG;CD3D,3,3,F1
17,KEGG_2021_Human,Pathways in cancer,12/531,3.337762071144969e-07,2.7636641317587267e-06,0,0,7.606544528264917,113.43484002323926,CSF1R;NOTCH3;CXCL12;JAG1;COL4A2;MMP2;ERBB2;FN1;IL2RG;MMP9;IFNAR1;GNAI2,3,3,F1
18,KEGG_2021_Human,Antigen processing and presentation,6/78,3.387717322801021e-07,2.7636641317587267e-06,0,0,25.45769230769231,379.2671550357354,CD4;HLA-B;HLA-C;HLA-A;B2M;HLA-G,3,3,F1
19,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,8/193,4.1143209247529924e-07,3.188598716683568e-06,0,0,13.552295152295152,199.26782318410457,C3;HLA-B;HLA-C;HLA-A;HLA-G;TNFRSF1A;IFNAR1;ICAM1,3,3,F1
20,KEGG_2021_Human,PI3K-Akt signaling pathway,10/354,4.70769427236967e-07,3.47472672484428e-06,0,0,9.333301563095691,135.97591289063757,COL1A1;CSF1R;CSF1;COL4A2;ITGB5;ERBB2;FN1;ITGA5;IL2RG;IFNAR1,3,3,F1
21,KEGG_2021_Human,Fluid shear stress and atherosclerosis,7/139,6.175609580121601e-07,4.350997658722037e-06,0,0,16.403764204545453,234.5326227860905,SDC4;MMP2;PECAM1;SDC1;MMP9;TNFRSF1A;ICAM1,3,3,F1
22,KEGG_2021_Human,Th1 and Th2 cell differentiation,6/92,9.045176160254066e-07,5.90513705455111e-06,0,0,21.298389982110912,296.3854996095232,NOTCH3;CD4;JAG1;CD247;IL2RG;CD3D,3,3,F1
23,KEGG_2021_Human,Malaria,5/50,9.143438019950106e-07,5.90513705455111e-06,0,0,33.474747474747474,465.4683448473296,ITGB2;PECAM1;SDC1;ITGAL;ICAM1,3,3,F1
24,KEGG_2021_Human,Herpes simplex virus 1 infection,11/498,1.35833816789594e-06,8.309961689355328e-06,0,0,7.319028062970568,98.87456917945708,C3;TNFSF14;CCL5;HLA-B;HLA-C;ITGA5;HLA-A;B2M;HLA-G;TNFRSF1A;IFNAR1,3,3,F1
25,KEGG_2021_Human,Hematopoietic cell lineage,6/99,1.3939290575692808e-06,8.309961689355328e-06,0,0,19.68833746898263,265.46541713663566,CSF1R;CD4;CSF1;ITGA5;CD14;CD3D,3,3,F1
26,KEGG_2021_Human,Chagas disease,6/102,1.6611561828879429e-06,9.536266975838187e-06,0,0,19.07019230769231,253.78605634339215,C3;CCL5;CD247;CD3D;TNFRSF1A;GNAI2,3,3,F1
27,KEGG_2021_Human,TNF signaling pathway,6/112,2.870304324765261e-06,1.5889184654950554e-05,0,0,17.262409288824383,220.2872016611224,JAG1;CSF1;CCL5;MMP9;TNFRSF1A;ICAM1,3,3,F1
28,KEGG_2021_Human,Axon guidance,7/182,3.7468469770249785e-06,2.0026251084099022e-05,0,0,12.34625,154.26140435609517,EFNB1;CXCL12;EFNB3;SLIT2;L1CAM;EPHB4;GNAI2,3,3,F1
29,KEGG_2021_Human,Chemokine signaling pathway,7/192,5.330564553268075e-06,2.754125019188505e-05,0,0,11.672972972972971,141.7338612383047,CXCL12;CCL11;CCL21;CCL5;CXCR3;CCL19;GNAI2,3,3,F1
30,KEGG_2021_Human,Pertussis,5/76,7.423081149761205e-06,3.711540574880603e-05,0,0,21.18864703371745,250.2573374239351,C3;ITGB2;ITGA5;CD14;GNAI2,3,3,F1
31,KEGG_2021_Human,Allograft rejection,4/38,9.82322016568247e-06,4.758122267752446e-05,0,0,34.934152765583846,402.817386198265,HLA-B;HLA-C;HLA-A;HLA-G,3,3,F1
32,KEGG_2021_Human,Regulation of actin cytoskeleton,7/218,1.2217983838606236e-05,5.738749984799899e-05,0,0,10.221119668246445,115.62745477913514,CXCL12;ITGB5;ITGB2;FN1;ITGAX;ITGA5;ITGAL,3,3,F1
33,KEGG_2021_Human,Bladder cancer,4/41,1.3369130866008912e-05,6.094750835974651e-05,0,0,32.09681323114159,360.2084821137282,MMP2;ERBB2;MMP9;HBEGF,3,3,F1
34,KEGG_2021_Human,Graft-versus-host disease,4/42,1.4736919464200526e-05,6.526350048431662e-05,0,0,31.25058915946583,347.66763838452806,HLA-B;HLA-C;HLA-A;HLA-G,3,3,F1
35,KEGG_2021_Human,Type I diabetes mellitus,4/43,1.620497896096418e-05,6.977143719304021e-05,0,0,30.44776119402985,335.8446525394133,HLA-B;HLA-C;HLA-A;HLA-G,3,3,F1
36,KEGG_2021_Human,Staphylococcus aureus infection,5/95,2.209692164253609e-05,9.25681852592728e-05,0,0,16.699494949494948,179.01979241939915,C3;SELPLG;ITGB2;ITGAL;ICAM1,3,3,F1
37,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,5/100,2.8321318632782203e-05,0.00011552116810740108,0,0,15.81658692185008,165.62964902369305,COL1A1;COL4A2;MMP2;FN1;ICAM1,3,3,F1
38,KEGG_2021_Human,Amoebiasis,5/102,3.11608149251413e-05,0.0001238442644460744,0,0,15.48890971571384,160.71833569556358,COL1A1;COL4A2;ITGB2;FN1;CD14,3,3,F1
39,KEGG_2021_Human,Autoimmune thyroid disease,4/53,3.743600292527063e-05,0.0001450645113354237,0,0,24.22174840085288,246.88931844043904,HLA-B;HLA-C;HLA-A;HLA-G,3,3,F1
40,KEGG_2021_Human,Focal adhesion,6/201,7.955567148754858e-05,0.0003007592458675617,0,0,9.34153846153846,88.17528141441534,COL1A1;COL4A2;ITGB5;ERBB2;FN1;ITGA5,3,3,F1
41,KEGG_2021_Human,Viral carcinogenesis,6/203,8.401977543734065e-05,0.0003100729807806619,0,0,9.245763373682156,86.76648143254826,C3;HLA-B;HLA-C;HLA-A;LTBR;HLA-G,3,3,F1
42,KEGG_2021_Human,Osteoclast differentiation,5/127,8.881017322973481e-05,0.00032012969420020686,0,0,12.29942871336314,114.74148548052302,CSF1R;CSF1;TREM2;TNFRSF1A;IFNAR1,3,3,F1
43,KEGG_2021_Human,Relaxin signaling pathway,5/129,9.562137365018704e-05,0.00033684802081315887,0,0,12.099828934506354,111.98529845802632,COL1A1;COL4A2;MMP2;MMP9;GNAI2,3,3,F1
44,KEGG_2021_Human,IL-17 signaling pathway,4/94,0.00034943517952004444,0.0012036100627912,0,0,13.160199004975125,104.74455695326168,CCL11;MMP9;S100A9;S100A8,3,3,F1
45,KEGG_2021_Human,Tuberculosis,5/180,0.0004498489142027864,0.0015157952543789,0,0,8.55151515151515,65.90309621493061,C3;ITGB2;ITGAX;CD14;TNFRSF1A,3,3,F1
46,KEGG_2021_Human,T cell receptor signaling pathway,4/104,0.0005130325471433614,0.0016919158469621,0,0,11.83820895522388,89.67646036684098,CD4;PTPRC;CD247;CD3D,3,3,F1
47,KEGG_2021_Human,Th17 cell differentiation,4/107,0.000571208562637559,0.0018445276501837,0,0,11.491667874221127,85.81697351547037,CD4;CD247;IL2RG;CD3D,3,3,F1
48,KEGG_2021_Human,Rap1 signaling pathway,5/210,0.0009030247524346388,0.0028565068699463,0,0,7.288987435328899,51.094056891333366,CSF1R;CSF1;ITGB2;ITGAL;GNAI2,3,3,F1
49,KEGG_2021_Human,Lipid and atherosclerosis,5/215,0.0010031240318304,0.0031096844986743,0,0,7.113636363636363,49.1170705581442,CCL5;CD14;MMP9;TNFRSF1A;ICAM1,3,3,F1
50,KEGG_2021_Human,Legionellosis,3/57,0.0010933717221235,0.0033229924888068,0,0,16.237745098039216,110.71688689066416,C3;ITGB2;CD14,3,3,F1
51,KEGG_2021_Human,Estrogen signaling pathway,4/137,0.0014352325409916,0.0042780969971867,0,0,8.886095836606442,58.17219009147921,MMP2;MMP9;HBEGF;GNAI2,3,3,F1
52,KEGG_2021_Human,Shigellosis,5/246,0.0018184110531543,0.0053179945894137,0,0,6.1888595498554,39.05041775751716,C3;CCL5;ITGA5;CD14;TNFRSF1A,3,3,F1
53,KEGG_2021_Human,Endocytosis,5/252,0.0020199623851344,0.0057980401795526,0,0,6.036682615629984,37.45566209286248,HLA-B;HLA-C;HLA-A;IL2RG;HLA-G,3,3,F1
54,KEGG_2021_Human,Cellular senescence,4/156,0.0023066749995528,0.0065006295441944,0,0,7.767871170463472,47.166111258726666,HLA-B;HLA-C;HLA-A;HLA-G,3,3,F1
55,KEGG_2021_Human,Influenza A,4/172,0.0032791245541145,0.009076148319424,0,0,7.022388059701493,40.1693152795112,CCL5;TNFRSF1A;IFNAR1;ICAM1,3,3,F1
56,KEGG_2021_Human,Complement and coagulation cascades,3/85,0.0034383610832529,0.0093499292614771,0,0,10.678084648493543,60.57421521232011,C3;ITGB2;ITGAX,3,3,F1
57,KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,3/89,0.0039136468572871,0.0102896169150476,0,0,10.17937756497948,56.42719747607681,CD4;CD247;CD3D,3,3,F1
58,KEGG_2021_Human,MAPK signaling pathway,5/294,0.0039166928902439,0.0102896169150476,0,0,5.1483695082311,28.53487729018788,CSF1R;CSF1;ERBB2;CD14;TNFRSF1A,3,3,F1
59,KEGG_2021_Human,Neutrophil extracellular trap formation,4/189,0.004584882502201,0.0118442797973526,0,0,6.371601452198467,34.311015202417764,C3;SELPLG;ITGB2;ITGAL,3,3,F1
60,KEGG_2021_Human,Protein digestion and absorption,3/103,0.0058832732554827,0.014949300895079,0,0,8.748088235294118,44.92704932462819,COL1A1;COL18A1;COL4A2,3,3,F1
61,KEGG_2021_Human,Toll-like receptor signaling pathway,3/104,0.0060427858839981,0.0151069647099952,0,0,8.661036691904485,44.24828490808913,CCL5;CD14;IFNAR1,3,3,F1
62,KEGG_2021_Human,Sphingolipid signaling pathway,3/119,0.0087497109577789,0.0215270666421546,0,0,7.535370182555781,35.708119502491336,S1PR4;TNFRSF1A;GNAI2,3,3,F1
63,KEGG_2021_Human,Coronavirus disease,4/232,0.0093479125249144,0.0226394756462773,0,0,5.158680282796544,24.104460941536686,C3;TNFRSF1A;HBEGF;IFNAR1,3,3,F1
64,KEGG_2021_Human,Intestinal immune network for IgA production,2/48,0.0126147732665187,0.0296218185456088,0,0,12.528670447385004,54.786455996885486,CXCL12;LTBR,3,3,F1
65,KEGG_2021_Human,Apelin signaling pathway,3/137,0.0128042699519728,0.0296218185456088,0,0,6.517230026338893,28.401935780117388,NOTCH3;JAG1;GNAI2,3,3,F1
66,KEGG_2021_Human,Yersinia infection,3/137,0.0128042699519728,0.0296218185456088,0,0,6.517230026338893,28.401935780117388,CD4;FN1;ITGA5,3,3,F1
67,KEGG_2021_Human,Measles,3/139,0.0133106599417918,0.0303404748673196,0,0,6.420739619377162,27.732394776538435,IL2RG;CD3D;IFNAR1,3,3,F1
68,KEGG_2021_Human,Cholesterol metabolism,2/50,0.0136373517747766,0.0306346307984112,0,0,12.005434782608695,51.56265564232933,LPL;APOE,3,3,F1
69,KEGG_2021_Human,Breast cancer,3/147,0.0154498449434806,0.0342103709462785,0,0,6.061580882352941,25.27773977548124,NOTCH3;JAG1;ERBB2,3,3,F1
70,KEGG_2021_Human,Notch signaling pathway,2/59,0.018662205384361,0.0407414342898022,0,0,10.105263157894736,40.23162849090562,NOTCH3;JAG1,3,3,F1
71,KEGG_2021_Human,Hepatitis B,3/162,0.0199555801930478,0.0429599295822557,0,0,5.485571587125416,21.47187919797854,MMP9;HSPG2;IFNAR1,3,3,F1
0,KEGG_2021_Human,ECM-receptor interaction,31/88,8.156990790527105e-52,1.3459034804369725e-49,0,0,174.12280701754386,20483.032085802024,ITGB1;LAMA5;ITGB5;SDC4;TNC;LAMC1;THBS2;THBS1;COMP;SPP1;ITGAV;CD36;ITGB6;LAMB3;LAMB2;ITGA2;ITGA1;FN1;HSPG2;COL1A1;COL1A2;COL4A1;COL6A2;COL6A1;COL4A6;COL4A5;COL6A3;SDC1;ITGA6;AGRN;CD44,1,1,G2
1,KEGG_2021_Human,Focal adhesion,32/201,4.621276827991683e-41,3.8125533830931394e-39,0,0,61.26840624696867,5690.322699825477,ITGB1;LAMA5;ITGB5;TNC;LAMC1;THBS2;THBS1;EGFR;COMP;ERBB2;SPP1;ITGAV;ITGB6;HRAS;LAMB3;EGF;LAMB2;ITGA2;ITGA1;FN1;VEGFB;PGF;VEGFA;COL1A1;COL1A2;COL4A1;COL6A2;COL6A1;COL4A6;COL4A5;COL6A3;ITGA6,1,1,G2
2,KEGG_2021_Human,PI3K-Akt signaling pathway,33/354,2.084276376799254e-34,1.14635200723959e-32,0,0,33.55856697819315,2602.583365317113,ITGB1;LAMA5;ITGB5;TNC;LAMC1;THBS2;THBS1;EGFR;COMP;ERBB3;ERBB2;SPP1;ITGAV;ITGB6;HRAS;LAMB3;EGF;LAMB2;ITGA2;ITGA1;FN1;VEGFB;PGF;VEGFA;COL1A1;COL1A2;COL4A1;COL6A2;COL6A1;COL4A6;COL4A5;COL6A3;ITGA6,1,1,G2
3,KEGG_2021_Human,Human papillomavirus infection,30/331,8.39068786469986e-31,3.461158744188693e-29,0,0,31.017244106945103,2148.0376831661,ITGB1;LAMA5;ITGB5;TNC;LAMC1;THBS2;THBS1;EGFR;COMP;SPP1;ITGAV;ITGB6;HRAS;LAMB3;EGF;LAMB2;ITGA2;ITGA1;FZD6;FN1;VEGFA;COL1A1;COL1A2;COL4A1;COL6A2;COL6A1;COL4A6;COL4A5;COL6A3;ITGA6,1,1,G2
4,KEGG_2021_Human,Proteoglycans in cancer,23/205,1.0003922002312044e-25,3.3012942607629744e-24,0,0,35.61028257456829,2049.8786817146943,ITGB1;SDC4;ITGB5;LUM;MMP2;ITGA2;SDC2;FZD6;FN1;HSPG2;THBS1;EGFR;VEGFA;COL1A1;COL1A2;ERBB3;PLAU;GPC1;ERBB2;SDC1;ITGAV;HRAS;CD44,1,1,G2
5,KEGG_2021_Human,Pathways in cancer,28/531,3.4223442754761483e-22,9.411446757559407e-21,0,0,16.617586786970485,821.3499222044858,ITGB1;LAMA5;CXCL8;LRP5;LAMC1;EGFR;CDH1;ERBB2;ITGAV;HRAS;LAMB3;EGF;MMP1;LAMB2;MMP2;ITGA2;FZD6;FN1;VEGFB;PGF;VEGFA;AR;COL4A1;COL4A6;COL4A5;ITGA6;CALM3;CALM2,1,1,G2
6,KEGG_2021_Human,Protein digestion and absorption,13/103,1.5149810128993478e-15,3.5710266732627495e-14,0,0,35.78069444444444,1220.9580002152493,COL18A1;COL16A1;COL1A1;COL3A1;COL1A2;COL5A1;COL4A1;COL6A2;COL5A2;COL6A1;COL4A6;COL4A5;COL6A3,1,1,G2
7,KEGG_2021_Human,Bladder cancer,10/41,2.859608207291293e-15,5.897941927538291e-14,0,0,77.24834823163623,2586.8997746558152,CXCL8;CDH1;EGF;MMP1;MMP2;ERBB2;THBS1;HRAS;EGFR;VEGFA,1,1,G2
8,KEGG_2021_Human,Small cell lung cancer,12/92,1.3129981614356847e-14,2.407163295965422e-13,0,0,36.71666666666667,1173.6070578240729,ITGB1;LAMA5;LAMB3;COL4A1;LAMB2;ITGA2;COL4A6;FN1;COL4A5;ITGAV;ITGA6;LAMC1,1,1,G2
9,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,12/100,3.688875302661331e-14,6.086644249391197e-13,0,0,33.36531986531987,1032.0183607976169,COL1A1;COL3A1;COL1A2;CXCL8;COL4A1;MMP2;FN1;VEGFB;COL4A6;COL4A5;HRAS;VEGFA,1,1,G2
10,KEGG_2021_Human,Amoebiasis,12/102,4.7089499185807616e-14,7.063424877871142e-13,0,0,32.620576131687244,1001.0186936532972,COL1A1;LAMA5;COL3A1;COL1A2;CXCL8;LAMB3;LAMB2;COL4A1;FN1;COL4A6;COL4A5;LAMC1,1,1,G2
11,KEGG_2021_Human,Relaxin signaling pathway,12/129,8.239166523254405e-13,1.1328853969474808e-11,0,0,25.058562836340613,697.2471692686428,COL1A1;COL3A1;COL1A2;MMP1;COL4A1;MMP2;VEGFB;COL4A6;COL4A5;HRAS;EGFR;VEGFA,1,1,G2
12,KEGG_2021_Human,Fluid shear stress and atherosclerosis,10/139,9.378806430203464e-10,1.1903869699873632e-08,0,0,18.472027645465584,383.9853983149291,SDC4;MMP2;GPC1;SDC2;SDC1;CALM3;ITGAV;CALM2;VEGFA;BMPR1A,1,1,G2
13,KEGG_2021_Human,Malaria,7/50,3.171125741288853e-09,3.737398195090434e-08,0,0,37.60086533261222,735.8180713426998,COMP;CXCL8;SDC2;SDC1;CD36;THBS2;THBS1,1,1,G2
14,KEGG_2021_Human,Rap1 signaling pathway,11/210,3.778906552979501e-09,4.15679720827745e-08,0,0,13.285206520406913,257.6510519282317,ITGB1;EGF;CDH1;VEGFB;CALM3;CALM2;THBS1;HRAS;EGFR;PGF;VEGFA,1,1,G2
15,KEGG_2021_Human,Regulation of actin cytoskeleton,11/218,5.5867164518879285e-09,5.7613013410094266e-08,0,0,12.766584187581008,242.60179224831788,ITGB1;ITGB5;EGF;ITGA2;ITGA1;FN1;ITGA6;ITGAV;ITGB6;HRAS;EGFR,1,1,G2
16,KEGG_2021_Human,Cell adhesion molecules,9/148,2.9537101189293733e-08,2.8668362919020385e-07,0,0,15.237410071942444,264.180405747538,ITGB1;VCAN;SDC4;CDH1;SDC2;SDC1;ITGA6;ITGAV;PTPRF,1,1,G2
17,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,7/77,6.89673327396286e-08,6.322005501132621e-07,0,0,23.066279069767443,380.3544738375844,ITGB1;ITGB5;ITGA2;ITGA1;ITGAV;ITGA6;ITGB6,1,1,G2
18,KEGG_2021_Human,Hypertrophic cardiomyopathy,7/90,2.0403698454706545e-07,1.7719001289613578e-06,0,0,19.44073970299804,299.4839061980427,ITGB1;ITGB5;ITGA2;ITGA1;ITGAV;ITGA6;ITGB6,1,1,G2
19,KEGG_2021_Human,Dilated cardiomyopathy,7/96,3.182340594096904e-07,2.6254309901299457e-06,0,0,18.12464071073948,271.1533010993122,ITGB1;ITGB5;ITGA2;ITGA1;ITGA6;ITGAV;ITGB6,1,1,G2
20,KEGG_2021_Human,Phagosome,8/152,5.456554404045001e-07,4.287292746035358e-06,0,0,12.916993464052288,186.2795552443129,COMP;ITGB1;ITGB5;ITGA2;ITGAV;CD36;THBS2;THBS1,1,1,G2
21,KEGG_2021_Human,ErbB signaling pathway,6/85,2.794789613475791e-06,2.0960922101068437e-05,0,0,17.309471846355304,221.34926310956968,ERBB3;EGF;ERBB2;NRG2;HRAS;EGFR,1,1,G2
22,KEGG_2021_Human,Prostate cancer,6/97,6.038660559211381e-06,4.216289634196272e-05,0,0,15.017809776430466,180.47395091584465,AR;EGF;PLAU;ERBB2;HRAS;EGFR,1,1,G2
23,KEGG_2021_Human,Gastric cancer,7/149,6.132784922467305e-06,4.216289634196272e-05,0,0,11.329430068784802,135.9742517018405,EGF;CDH1;ERBB2;FZD6;LRP5;HRAS;EGFR,1,1,G2
24,KEGG_2021_Human,Lipid and atherosclerosis,8/215,7.283151193202087e-06,4.667942571964427e-05,0,0,8.957090082409776,105.961900350816,CXCL8;MMP1;TNFSF10;TNFRSF10B;CALM3;CD36;CALM2;HRAS,1,1,G2
25,KEGG_2021_Human,Endometrial cancer,5/58,7.355545870974249e-06,4.667942571964427e-05,0,0,21.284305317324183,251.5816805376001,CDH1;EGF;ERBB2;HRAS;EGFR,1,1,G2
26,KEGG_2021_Human,Ras signaling pathway,8/232,1.2677744855135105e-05,7.747510744804785e-05,0,0,8.27016806722689,93.25162374016932,EGF;VEGFB;CALM3;CALM2;HRAS;EGFR;PGF;VEGFA,1,1,G2
27,KEGG_2021_Human,Toxoplasmosis,6/112,1.3825947892248102e-05,8.043020261659474e-05,0,0,12.882888744307092,144.1461712810855,ITGB1;LAMA5;LAMB3;LAMB2;ITGA6;LAMC1,1,1,G2
28,KEGG_2021_Human,MicroRNAs in cancer,9/310,1.413621742958332e-05,8.043020261659474e-05,0,0,6.978879924062649,77.93155005288489,ERBB3;PLAU;ERBB2;TNC;THBS1;HRAS;EGFR;CD44;VEGFA,1,1,G2
29,KEGG_2021_Human,Calcium signaling pathway,8/240,1.6198666816767306e-05,8.909266749222018e-05,0,0,7.981744421906693,88.04328327091345,ERBB3;EGF;ERBB2;VEGFB;CALM3;CALM2;EGFR;VEGFA,1,1,G2
30,KEGG_2021_Human,Axon guidance,7/182,2.2562359216297063e-05,0.0001200899764738392,0,0,9.177674418604653,98.19402709103213,ITGB1;NRP1;SEMA3C;SEMA4C;PLXNB2;SEMA3F;HRAS,1,1,G2
31,KEGG_2021_Human,Glioma,5/75,2.6035189761106467e-05,0.0001342439472057052,0,0,16.101461038961038,169.96801268830694,EGF;CALM3;HRAS;CALM2;EGFR,1,1,G2
