,cluster,pvals_adj,logfoldchanges,names,sample
1672,5,2.4313030253249157e-78,11.3917265,CGA_ADCYAP1R1,151671
1673,5,3.152026874859845e-78,10.933799,LAMA2_ITGB1,151671
1674,5,3.152026874859845e-78,36.377537,SPP1_ITGB5,151671
1675,5,8.210415180143498e-78,20.768658,CHAD_ITGB1,151671
1676,5,1.0331098414133008e-77,14.015721,FBLN1_ITGB1,151671
1677,5,1.9531573003847376e-77,9.61232,BMP8B_BMPR1B,151671
1678,5,3.9602442789988626e-77,7.4178734,LTBP1_ITGB5,151671
1679,5,5.690778514819019e-77,13.259444,LAMC1_ITGB1,151671
1680,5,5.9303708993597315e-77,47.7763,HLA-A_ERBB2,151671
1681,5,6.987216048077844e-77,32.2252,TIMP1_FGFR2,151671
1682,5,1.1891592631569693e-76,11.645218,LAMC2_ITGB1,151671
1683,5,1.3772109546478629e-76,11.779986,LAMB1_ITGB1,151671
1684,5,1.4841104926775515e-76,11.506227,TGFB3_ITGB1,151671
1685,5,2.8076504051469e-76,13.26615,COL11A1_ITGB1,151671
1686,5,2.934955780059238e-76,27.451944,FN1_ITGB8,151671
1687,5,3.6198018064432544e-76,17.264023,S100A4_ERBB2,151671
1688,5,4.057984350686269e-76,29.818174,MDK_SDC4,151671
1689,5,5.25019673008785e-76,15.979714,TGM2_SDC4,151671
1690,5,1.404103803241317e-75,9.925974,ADAM17_ITGB1,151671
1691,5,2.069986608966674e-75,29.449038,FN1_ITGAV,151671
1692,5,2.9764265916372346e-75,52.379963,HSP90AA1_ERBB2,151671
1693,5,3.027245063429055e-75,20.677834,THBS1_SDC4,151671
1694,5,6.444578095792966e-75,11.049377,COL9A2_ITGB1,151671
1695,5,6.616078426588553e-75,42.820934,COL1A1_ITGAV,151671
1696,5,9.509539853391052e-75,17.186298,LTBP3_ITGB5,151671
1697,5,1.8167347262998734e-74,15.709722,COL18A1_ITGB5,151671
1698,5,1.9784470436454686e-74,8.368166,LAMA4_ITGB1,151671
1699,5,3.612220148457477e-74,45.040844,COL1A2_ITGAV,151671
1700,5,4.054031963736412e-74,8.156859,BMP4_BMPR1B,151671
1701,5,4.4125017341560084e-74,10.393016,GDF5_BMPR1B,151671
1702,5,1.2153634040527008e-73,17.18676,CDH1_PTPRF,151671
1703,5,1.249800587000895e-73,7.7259383,LAMB3_ITGB1,151671
1704,5,1.27042309602462e-73,9.279986,CGA_VIPR1,151671
1705,5,1.280896312687425e-73,22.625303,HSP90B1_ERBB2,151671
1706,5,4.755666915527693e-73,7.709879,COL4A5_ITGB1,151671
1707,5,5.964786371033719e-73,22.034908,AGTRAP_RACK1,151671
1708,5,6.457945234619309e-73,8.116968,GPC3_IGF1R,151671
1709,5,8.363446354182718e-73,7.842774,VEGFA_ITGB1,151671
1710,5,8.440017351748606e-73,12.804611,CDH1_IGF1R,151671
1711,5,3.336458825629791e-72,27.81301,EFNA1_EPHB6,151671
1713,5,6.968895289578665e-72,25.5785,LAMA2_RPSA,151671
1714,5,9.165484485633126e-72,14.479535,BMP7_BMPR1B,151671
1715,5,1.5186240618304143e-71,19.262215,EDIL3_ITGB5,151671
1716,5,3.4871268453614212e-71,11.535491,CXCL12_SDC4,151671
1717,5,2.763233152809184e-70,9.618092,HSPG2_ITGB1,151671
1718,5,3.5247925502671774e-69,7.463411,SERPINE1_ITGAV,151671
1719,5,4.0467504093610744e-69,8.970451,FST_BMPR2,151671
1720,5,1.1682752902265632e-68,9.85503,TLN1_ITGB5,151671
1721,5,2.766700859555823e-68,7.4941764,SEMA4D_PLXNB2,151671
1722,5,3.779569179047728e-68,33.206646,AZGP1_ITGAV,151671
1723,5,6.226996051154772e-68,6.7553926,PLAU_ITGAV,151671
1724,5,1.6847519089026132e-67,11.264429,GNAI2_IGF1R,151671
1725,5,1.456313253799586e-66,6.129998,SEMA3F_PLXNA1,151671
1727,5,6.665899078084159e-66,6.98728,HBEGF_ERBB2,151671
1728,5,7.784986804886425e-66,5.8657885,EFNB1_ERBB2,151671
1729,5,1.0872458916543729e-65,6.61388,COL4A1_ITGB8,151671
1730,5,1.659397285081465e-64,36.41459,APP_RPSA,151671
1731,5,1.0266739946534982e-63,5.2471895,TNC_ITGB1,151671
1732,5,6.539089674981076e-63,7.9369497,SEMA4D_ERBB2,151671
1733,5,1.2094396966483988e-62,6.07578,VCL_ITGB5,151671
1734,5,1.4064473945876085e-62,8.496908,ADAM15_ITGAV,151671
1735,5,6.482376888811597e-62,6.905939,SEMA4A_PLXNB2,151671
1736,5,1.6187282182029252e-61,5.549619,ADAM9_ITGB1,151671
1737,5,1.1104383786828782e-59,5.832846,CD14_ITGB1,151671
1738,5,1.1104383786828782e-59,8.181124,AGRN_ITGB1,151671
1739,5,5.622495740463948e-58,11.940232,RGMA_BMPR1B,151671
1740,5,1.213619332742187e-57,5.9912705,GDF11_BMPR1B,151671
1741,5,6.20649790862025e-57,14.719043,SPP1_ITGAV,151671
1742,5,1.2600901959997948e-56,6.3217754,COL4A1_ITGAV,151671
1744,5,6.200323132144563e-56,10.222118,EFNA1_EPHA4,151671
1746,5,2.6003049168045938e-52,7.3564973,RGMB_BMPR1B,151671
1747,5,5.9350065716793805e-52,5.6624,CDH1_PTPRM,151671
1750,5,5.229931198682107e-48,5.35788,NTF4_BEX3,151671
1751,5,2.9305048265332703e-45,5.34073,CTHRC1_FZD3,151671
1753,5,1.6819076878782872e-43,5.6345363,SORBS1_ITGB5,151671
1754,5,3.0779656595004825e-41,9.092043,NCAM1_FGFR2,151671
1757,5,6.453444042731327e-38,5.320344,COL18A1_GPC1,151671
1765,5,2.5830981864033974e-29,7.678995,AFDN_EPHB6,151671
1767,5,9.493510854188411e-23,5.3570476,ADIPOQ_ADIPOR1,151671
0,1,0.0,14.448907,ADCYAP1_ADCYAP1R1,151672
1,1,0.0,15.247051,VIP_RAMP1,151672
2,1,0.0,16.813816,SAA1_GRM7,151672
3,1,0.0,16.72571,MFGE8_ITGAV,151672
4,1,0.0,8.427383,VIP_ADCYAP1R1,151672
5,1,0.0,26.575756,CALM1_ADCYAP1R1,151672
6,1,0.0,6.3758874,VIP_RAMP2,151672
7,1,0.0,11.972606,NGF_BEX3,151672
9,1,0.0,15.858083,FGF12_FGFR3,151672
10,1,0.0,31.63101,CALM1_GRM7,151672
11,1,0.0,13.743175,AGT_GRM7,151672
13,1,0.0,6.8875175,NGF_MAGED1,151672
14,1,0.0,28.767124,CALM3_GRM7,151672
15,1,0.0,6.3854957,C3_GRM7,151672
16,1,0.0,29.77182,CALM2_GRM7,151672
18,1,0.0,11.505163,FGF9_FGFR3,151672
19,1,0.0,8.300109,SLIT2_GPC1,151672
22,1,0.0,21.475727,CALM1_PTPRA,151672
23,1,0.0,20.758287,APP_GRM7,151672
24,1,0.0,7.5072727,FGF7_FGFR3,151672
26,1,0.0,6.072003,CRH_ADCYAP1R1,151672
27,1,0.0,17.92456,HSP90AA1_FGFR3,151672
28,1,0.0,5.47135,ADAM9_ITGAV,151672
29,1,0.0,9.040685,L1CAM_ITGAV,151672
34,1,0.0,6.6082096,CALR_ITGAV,151672
35,1,0.0,21.998716,GNAS_ADCY1,151672
36,1,0.0,11.856442,PON2_HTR2A,151672
37,1,0.0,9.643764,LAMA2_RPSA,151672
45,1,0.0,20.42106,CALM1_GRM5,151672
46,1,9.76756994130651e-307,6.767007,FGF14_FGFR3,151672
49,1,1.449203635545441e-302,20.113125,CALM3_GRM5,151672
51,1,9.754328602285486e-295,18.163504,APP_RPSA,151672
52,1,2.8684408684185955e-285,5.8373866,GNB3_GABBR2,151672
57,1,1.3992125833542945e-239,17.437637,CALM2_GRM5,151672
60,1,1.3887354459191988e-225,17.328754,CCK_CCKBR,151672
77,1,2.426415055770363e-134,8.265048,FYN_THY1,151672
80,1,9.563915143482892e-123,5.064444,FGF13_FGFR3,151672
81,1,3.500148984597853e-122,6.0602326,APOE_SDC2,151672
83,1,1.8706827173089118e-117,7.922712,CALM1_GRM3,151672
85,1,4.244720434359184e-106,10.867639,SPTAN1_PTPRA,151672
90,1,4.4251134349581193e-85,5.459779,RGMB_BMPR2,151672
93,1,1.194172499385333e-77,5.521454,SST_GRM7,151672
98,1,3.033034348411218e-63,7.7200747,SPTBN2_PTPRA,151672
105,1,8.445036382996185e-45,5.9213786,CALM1_VIPR1,151672
305,2,0.0,28.335491,TIMP1_FGFR2,151672
306,2,0.0,27.79015,SPP1_ITGAV,151672
307,2,0.0,39.83716,SPP1_ITGB1,151672
308,2,0.0,29.120913,FN1_ITGB8,151672
309,2,0.0,20.154795,JAM3_ITGB1,151672
310,2,0.0,35.559074,COL1A2_ITGAV,151672
311,2,0.0,38.023273,AZGP1_ITGAV,151672
312,2,0.0,44.414543,COL1A2_ITGB1,151672
313,2,0.0,16.062284,COL9A2_ITGB1,151672
314,2,0.0,10.872428,COL4A5_ITGB1,151672
315,2,0.0,11.241136,TGM2_ITGB1,151672
316,2,0.0,16.92183,THBS2_ITGB1,151672
317,2,0.0,33.536823,COL3A1_ITGB1,151672
318,2,0.0,17.510635,VCAN_ITGB1,151672
319,2,0.0,12.447968,RGMA_BMPR1B,151672
320,2,0.0,34.29606,FN1_ITGB1,151672
321,2,0.0,45.767227,COL1A1_ITGB1,151672
322,2,0.0,18.478754,FGF1_FGFR2,151672
323,2,0.0,16.144579,ADAM15_ITGB1,151672
324,2,0.0,27.584917,LGALS3BP_ITGB1,151672
325,2,0.0,5.335,BMP6_BMPR1B,151672
326,2,0.0,25.198208,FN1_ITGAV,151672
327,2,0.0,16.322094,LUM_ITGB1,151672
328,2,0.0,35.914974,COL1A1_ITGAV,151672
329,2,0.0,17.666908,FN1_SDC2,151672
330,2,0.0,11.570761,HSPG2_ITGB1,151672
331,2,0.0,9.26006,TGM2_SDC4,151672
332,2,0.0,22.361418,COL6A2_ITGB1,151672
333,2,0.0,10.205592,LAMA4_ITGB1,151672
334,2,0.0,8.494702,LAMC1_ITGB1,151672
335,2,0.0,7.012784,COL4A5_ITGAV,151672
336,2,0.0,11.83858,TGFB3_ITGB1,151672
337,2,0.0,16.340006,LAMB2_ITGB1,151672
338,2,0.0,10.650114,COL16A1_ITGB1,151672
339,2,0.0,9.333374,COL5A1_ITGB1,151672
340,2,0.0,47.426033,HLA-B_CANX,151672
341,2,0.0,19.816046,EFNA1_EPHB6,151672
342,2,2.2018507010390118e-303,14.699334,TIMP2_ITGB1,151672
343,2,4.782559846028588e-303,12.147195,MDK_ITGB1,151672
344,2,5.214796293183814e-303,5.6367426,BMP6_BMPR2,151672
345,2,8.792310271702199e-303,10.756508,COL11A1_ITGB1,151672
346,2,2.368524641165676e-298,11.574803,COL6A3_ITGB1,151672
347,2,8.170203955091782e-297,8.218395,SEMA4D_PLXNB2,151672
348,2,1.081121149456404e-293,16.63996,NCAM1_FGFR2,151672
349,2,1.3372212626991e-293,10.0949335,FBN1_ITGB1,151672
350,2,7.896161535487117e-291,9.510813,LAMA5_ITGB1,151672
351,2,2.4909195355858393e-288,15.464255,COL6A1_ITGB1,151672
352,2,1.9637669635637214e-286,6.105164,LAMC3_ITGB1,151672
353,2,1.453465969075695e-281,8.538442,SEMA4D_PLXNB1,151672
354,2,3.2213415797201045e-279,8.428851,ADAM15_ITGAV,151672
355,2,9.987051290707413e-271,7.9625444,PSEN1_NCSTN,151672
356,2,1.9706671404054677e-270,9.877312,FBLN1_ITGB1,151672
357,2,3.030167378271712e-261,23.062168,CNTN2_CNTN1,151672
358,2,4.38396063458936e-259,9.58877,COL18A1_ITGB1,151672
359,2,1.3625513169971293e-258,5.7275877,NID1_ITGB1,151672
360,2,2.2764980715230045e-254,29.61447,LAMB2_RPSA,151672
361,2,7.147749102797339e-253,9.606342,COL4A1_ITGB1,151672
363,2,1.6387077986337779e-248,5.081528,CD14_ITGB1,151672
364,2,4.5880758132212557e-247,20.668919,LGALS1_ITGB1,151672
365,2,1.886158440991054e-245,7.376884,AGRN_ITGB1,151672
366,2,2.5970383637458114e-245,9.5511875,THBS1_SDC4,151672
367,2,4.535667018991975e-244,6.852694,COL9A3_ITGB1,151672
370,2,1.0217644731536221e-238,6.246574,BMP7_BMPR1B,151672
371,2,7.825333574166949e-236,5.628967,LAMA4_ITGAV,151672
374,2,3.0928877667945537e-222,8.547879,MDK_SDC4,151672
376,2,1.9100156653658836e-201,8.924504,EDIL3_ITGAV,151672
378,2,2.4711798017770987e-195,6.838615,VEGFA_ITGB1,151672
380,2,1.0886155126031951e-175,5.4147596,CXCL12_ITGB1,151672
384,2,2.0358751610363178e-164,6.789961,FGF13_FGFR2,151672
395,2,3.986856861917279e-119,6.7914667,COL5A2_ITGB1,151672
401,2,1.5612306917669688e-92,5.3185544,LAMA1_RPSA,151672
403,2,2.2571145575538723e-85,6.4313855,AGTRAP_RACK1,151672
404,2,4.95122185857412e-83,5.1701875,FGF1_FGFR3,151672
407,2,5.487444362064772e-78,15.11791,APP_RPSA,151672
610,3,1.0926908855246375e-210,84.742546,COL1A1_ITGB1,151672
611,3,1.0926908855246375e-210,64.61968,FN1_ITGB1,151672
612,3,7.544241913453296e-210,31.87402,COL6A1_ITGB1,151672
613,3,7.544241913453296e-210,59.972248,COL3A1_ITGB1,151672
614,3,7.544241913453296e-210,76.8967,COL1A2_ITGB1,151672
615,3,7.544241913453296e-210,24.78003,HSPG2_ITGB1,151672
616,3,3.5410589227440855e-209,40.42221,COL6A2_ITGB1,151672
617,3,3.729113496483364e-209,29.802273,LUM_ITGB1,151672
618,3,1.1626343848641248e-208,46.757824,LGALS3BP_ITGB1,151672
619,3,3.2731470117676133e-208,21.17425,COL18A1_ITGB1,151672
620,3,4.288507234054351e-208,81.9162,HLA-B_CANX,151672
621,3,1.093706966932664e-207,18.18266,VEGFA_ITGB1,151672
622,3,2.605048731841106e-207,27.966637,ADAM15_ITGB1,151672
623,3,7.406895216505664e-207,20.896017,COL11A1_ITGB1,151672
624,3,1.0858983031094157e-206,47.040565,FN1_ITGB8,151672
625,3,1.8751835796118098e-206,29.54185,VCAN_ITGB1,151672
626,3,2.8926535908218777e-206,28.511272,LAMB2_ITGB1,151672
627,3,3.0156876387305083e-206,19.78081,COL16A1_ITGB1,151672
628,3,6.881989163698118e-206,30.80724,FN1_SDC2,151672
629,3,1.1501207295412253e-205,21.399105,COL6A3_ITGB1,151672
630,3,1.9071683427594823e-205,17.678537,LAMA4_ITGB1,151672
631,3,9.278153391964302e-205,17.37328,AGRN_ITGB1,151672
632,3,2.0932370822058617e-204,20.350983,THBS1_SDC4,151672
633,3,2.5170122424124222e-204,39.122913,LGALS1_ITGB1,151672
634,3,3.73750770641191e-204,21.726154,MDK_ITGB1,151672
635,3,4.115116584355734e-204,54.76431,COL1A1_ITGAV,151672
636,3,1.071643142303199e-203,19.370493,TGFB3_ITGB1,151672
637,3,1.1844103524357856e-203,42.98186,TIMP1_FGFR2,151672
638,3,1.9990554550686462e-203,39.48186,FN1_ITGAV,151672
639,3,2.378177280069184e-203,16.436806,LAMA5_ITGB1,151672
640,3,3.22202632455003e-203,57.460484,AZGP1_ITGAV,151672
641,3,8.151366408105082e-203,26.030123,THBS2_ITGB1,151672
642,3,9.210719493273059e-203,12.170192,LAMC3_ITGB1,151672
643,3,1.3203684777759303e-202,18.701416,FBN1_ITGB1,151672
644,3,2.51458722923806e-202,35.502705,EFNA1_EPHB6,151672
645,3,1.1661114921081774e-201,24.026018,TIMP2_ITGB1,151672
646,3,3.096554304865508e-201,15.43468,COL5A1_ITGB1,151672
647,3,3.759054846153457e-201,49.840725,COL1A2_ITGAV,151672
648,3,7.652446758692962e-201,9.309465,BMP6_BMPR1B,151672
649,3,1.1712610044439807e-200,53.162014,LAMB2_RPSA,151672
650,3,1.9950076529410723e-200,55.163826,SPP1_ITGB1,151672
651,3,3.6349048537091284e-200,18.433802,COL5A2_ITGB1,151672
652,3,3.589522332655598e-199,16.625566,TGM2_ITGB1,151672
653,3,9.429289658528305e-198,15.125946,COL4A5_ITGB1,151672
654,3,1.0100205176342863e-197,27.424677,JAM3_ITGB1,151672
655,3,5.817868472620604e-197,15.879079,FBLN1_ITGB1,151672
656,3,1.386226174993524e-196,19.3824,RGMA_BMPR1B,151672
657,3,1.4498346072691716e-196,21.567274,COL9A2_ITGB1,151672
658,3,5.778676023103959e-196,15.842627,COL4A1_ITGB1,151672
659,3,7.870241718708213e-193,11.271021,BMP7_BMPR1B,151672
660,3,3.4721226227270793e-192,12.26849,LAMC1_ITGB1,151672
661,3,7.70063676342813e-191,10.666409,CD14_ITGB1,151672
662,3,6.057798970597535e-188,9.11797,NID1_ITGB1,151672
663,3,2.3140524449036385e-186,12.343282,TGM2_SDC4,151672
664,3,6.918815913450546e-186,22.861208,FGF1_FGFR2,151672
665,3,8.214867445235891e-184,13.488236,COL18A1_GPC1,151672
666,3,1.5297450527439746e-183,15.457671,MDK_SDC4,151672
667,3,3.147286469055984e-174,11.387391,ADAM15_ITGAV,151672
668,3,1.1751772717382691e-173,9.325814,LAMB3_ITGB1,151672
669,3,6.623214485941142e-172,11.025558,SEMA4D_PLXNB2,151672
670,3,5.9024857615196285e-171,5.542889,LAMA1_ITGB8,151672
671,3,1.21683354749388e-170,9.931966,CXCL12_ITGB1,151672
672,3,1.6387598071245713e-170,8.3542385,TFPI_SDC4,151672
673,3,8.152673208256541e-165,26.630215,SPP1_ITGAV,151672
674,3,5.287910271289095e-164,11.986728,PSEN1_NCSTN,151672
675,3,2.2517263227511292e-163,6.570087,PLAU_ITGAV,151672
676,3,3.8743450312589266e-163,6.575988,LAMA1_SDC4,151672
677,3,8.28171883297576e-161,16.821575,LAMA1_RPSA,151672
678,3,9.436659378235774e-157,7.720452,LAMA4_ITGAV,151672
679,3,1.4171517567861375e-156,5.343161,VEGFD_ITGB1,151672
680,3,1.1223412546026524e-152,8.721436,COL9A3_ITGB1,151672
681,3,1.3178975418355165e-148,6.2951045,LAMA1_GPC1,151672
682,3,1.0905727171841979e-147,7.047786,COL4A5_ITGAV,151672
683,3,8.7275914507777e-147,16.92914,AGTRAP_RACK1,151672
684,3,4.593586637650871e-143,8.019758,SEMA4C_PLXNB2,151672
685,3,5.933295948075004e-143,5.650234,CGA_RAMP3,151672
686,3,1.8291233024516743e-142,10.196157,VEGFA_GPC1,151672
687,3,6.1680607970277206e-142,6.3554606,BMP6_BMPR2,151672
689,3,5.1461411258220125e-138,7.502739,FBN1_ITGAV,151672
690,3,6.23187303948654e-138,9.751128,SEMA4D_PLXNB1,151672
691,3,1.101770685606718e-136,9.535608,CDH1_PTPRF,151672
693,3,7.097836020194585e-134,6.996686,CGA_ADCYAP1R1,151672
694,3,5.158018133227439e-133,5.89608,LIPH_LPAR1,151672
695,3,1.097113368236933e-129,6.417226,CGA_VIPR1,151672
697,3,3.837196092509125e-126,5.7746763,ADAM17_ITGB1,151672
698,3,2.9933038531930153e-116,5.4216385,EBI3_IL6ST,151672
699,3,9.73484587628547e-106,7.9142685,ADIPOQ_ADIPOR1,151672
700,3,1.9924250937543683e-100,11.841846,ARF1_INSR,151672
702,3,8.442724955626359e-83,5.714741,COL4A1_ITGAV,151672
703,3,1.79413092396446e-80,11.5131445,LAMA2_RPSA,151672
707,3,5.287679959053933e-73,10.32182,NCAM1_FGFR2,151672
708,3,9.414074018778699e-69,5.2361345,VEGFA_ITGAV,151672
709,3,5.461080140865912e-68,14.489095,CNTN2_CNTN1,151672
712,3,1.884365239092287e-59,11.840979,CALM2_INSR,151672
715,3,6.268659494428838e-52,6.320137,EDIL3_ITGAV,151672
721,3,2.897776640254604e-45,5.265734,FGF1_FGFR3,151672
725,3,6.847393990244273e-41,16.149248,APP_RPSA,151672
730,3,8.248228243760218e-28,7.681591,CALM1_INSR,151672
915,4,0.0,6.5949326,SEMA3A_PLXNA1,151672
916,4,0.0,23.449755,SST_SSTR2,151672
917,4,0.0,32.445198,BDNF_BEX3,151672
918,4,0.0,23.879545,BDNF_NTRK2,151672
919,4,0.0,13.357139,SLIT1_GPC1,151672
920,4,0.0,5.5910144,SEMA3A_PLXNA2,151672
921,4,0.0,7.5002155,SEMA4A_PLXNB1,151672
922,4,0.0,7.0349426,SEMA4A_PLXNB2,151672
923,4,0.0,10.552606,CORT_SSTR2,151672
924,4,0.0,27.058718,CALM1_RYR2,151672
926,4,3.8915102695767644e-308,20.315052,CNTN2_CNTN1,151672
927,4,4.168652628615801e-307,5.5768156,SHANK1_SSTR2,151672
928,4,1.7835549414421893e-299,8.209838,FGF13_FGFR2,151672
929,4,1.8871185648182793e-293,13.748867,NCAM1_PTPRA,151672
931,4,5.5443600928362256e-291,24.248625,CALM3_RYR2,151672
932,4,2.5592311079077696e-289,17.313631,EFNB3_EPHB6,151672
935,4,1.0771558520232145e-277,12.095708,EFNB2_EPHB6,151672
936,4,2.5164041796846473e-271,6.2887654,RGMA_BMPR2,151672
937,4,5.928739368344862e-264,16.748192,RIMS1_SLC17A7,151672
938,4,5.336044122160226e-244,14.412659,ARF1_CHRM3,151672
939,4,2.10705544775115e-231,7.256351,AFDN_EPHB6,151672
943,4,4.517440348838201e-207,21.039988,L1CAM_CNTN1,151672
944,4,5.962019044956292e-202,6.794783,EFNB2_GRM5,151672
947,4,1.3345841708595665e-185,10.268578,APOE_CHRNA4,151672
949,4,1.7179665493163657e-170,5.1099195,FN1_ITGB8,151672
950,4,3.2569810604874766e-150,6.3271084,L1CAM_FGFR2,151672
953,4,2.105641920446272e-145,8.45343,RGMB_BMPR2,151672
954,4,1.231508642578695e-143,5.989821,EFNA1_EPHB6,151672
955,4,7.196630128153991e-122,7.0057025,NCAM1_FGFR2,151672
956,4,3.259549585615377e-119,5.7055836,ADAM10_TSPAN5,151672
957,4,5.535887033513612e-118,9.082853,GNAS_VIPR1,151672
962,4,2.409273922894259e-101,7.4893475,S100A1_RYR2,151672
967,4,3.0524995644069467e-83,7.769749,CALM1_VIPR1,151672
974,4,5.1472179676553376e-68,6.7424655,FYN_THY1,151672
982,4,9.066332601986923e-50,10.890968,GNAS_ADCY1,151672
983,4,8.470766894607344e-47,5.5859237,EFNA3_EPHB6,151672
1018,4,1.0347214325324648e-20,5.485411,SPTBN2_PTPRA,151672
1028,4,9.019733031985973e-18,6.52119,CALM2_GRM5,151672
1044,4,5.0494730891787835e-08,5.167307,CALM1_GRM5,151672
1052,4,0.000713553018126473,5.0480404,CALM3_GRM5,151672
1220,5,0.0,5.134903,PRND_RPSA,151672
1222,5,0.0,16.7364,SST_SSTR2,151672
1224,5,0.0,5.171686,ADM2_RAMP1,151672
1225,5,0.0,5.888281,FABP5_RXRA,151672
1226,5,0.0,9.221032,SLIT1_GPC1,151672
1227,5,0.0,10.121216,EFNB2_EPHB6,151672
1229,5,9.110374622174622e-283,6.885749,CORT_SSTR2,151672
1234,5,1.650553257334851e-225,9.39907,EFNA3_EPHB6,151672
1236,5,1.3251098687934317e-217,6.1764083,AFDN_EPHB6,151672
1238,5,1.5091133617304797e-212,7.8313465,SST_GRM7,151672
1239,5,2.903749967039754e-209,8.558552,S100A1_RYR2,151672
1243,5,1.1608050295290098e-199,15.481797,CALM3_RYR2,151672
1244,5,1.0542025914552387e-194,10.6548815,EFNB3_EPHB6,151672
1251,5,7.331607797872775e-158,13.361234,CALM1_RYR2,151672
1255,5,3.322502872153948e-148,7.2363625,GNAI2_CHRM1,151672
1265,5,4.065629800033296e-120,6.7932143,EFNA5_EPHB6,151672
1266,5,1.0025884623437994e-118,7.1360765,NCAM1_PTPRA,151672
1271,5,3.0710675148212775e-97,7.647122,RIMS1_SLC17A7,151672
1280,5,2.858738618296238e-78,6.8494987,PON2_HTR2A,151672
1295,5,1.1534146035876001e-57,8.275013,SPTAN1_PTPRA,151672
1303,5,1.8973249693670366e-46,6.399789,SPTBN2_PTPRA,151672
1322,5,5.914213551565755e-26,8.400725,CCK_CCKBR,151672
1326,5,3.813266148671403e-24,5.3468895,L1CAM_CNTN1,151672
1,1,0.0,5.5269074,CCL5_SDC4,151673
3,1,8.698693664511995e-283,10.847163,AGT_ADRA2A,151673
5,1,8.067387087781027e-266,50.04598,CALM3_AQP1,151673
9,1,2.845076473520166e-251,15.589346,FGF13_FGFR2,151673
10,1,2.99350850954814e-250,29.855782,CNTN2_CNTN1,151673
11,1,5.3257995404305816e-247,57.317406,CALM1_AQP1,151673
12,1,8.764238587090782e-246,9.3876505,LAMA1_RPSA,151673
14,1,2.8718223772912455e-242,9.846344,EFEMP2_AQP1,151673
16,1,4.7227204510628425e-241,9.454949,RGMA_NEO1,151673
20,1,1.7596060235587087e-233,20.202394,FGF1_FGFR3,151673
21,1,6.252519355681054e-231,23.769485,SPP1_ITGB1,151673
22,1,3.2089302874867257e-229,25.402786,SPP1_ITGAV,151673
24,1,1.1594839729428037e-224,55.294666,CALM2_AQP1,151673
25,1,3.512659957632502e-219,24.7063,FGF1_FGFR2,151673
27,1,4.091033048054688e-217,8.021907,RGMA_BMPR2,151673
28,1,5.359977013665636e-217,5.273854,EBI3_IL6ST,151673
31,1,2.6469983302027157e-214,5.947654,C3_ADRA2A,151673
32,1,9.763021435198116e-213,9.022222,COL4A5_ITGB1,151673
33,1,1.1709240463771163e-212,5.648887,RGMA_BMPR1B,151673
34,1,5.303099640647588e-211,11.784339,LGALS3BP_ITGB1,151673
37,1,5.507278714623432e-208,9.588897,COL4A5_ITGAV,151673
38,1,1.4226622455168103e-207,9.948914,JAM3_ITGB1,151673
41,1,1.5215036547139986e-202,7.748592,COL9A2_ITGB1,151673
43,1,2.0612697683430955e-201,12.0716305,GNAI2_S1PR5,151673
44,1,5.041726002500681e-201,6.151122,SEMA6A_PLXNA2,151673
45,1,2.5297255337314194e-199,7.442476,VCAN_ITGB1,151673
46,1,4.7207022832779154e-198,8.953593,SEMA4A_PLXNB1,151673
47,1,3.4651791811575987e-196,8.466364,FN1_ITGB8,151673
48,1,5.487247746589817e-193,8.870383,THBS2_ITGB1,151673
49,1,7.579217878831063e-193,16.112686,SEMA4D_PLXNB1,151673
51,1,5.499693493934155e-192,7.908296,EFNA1_EPHB6,151673
52,1,1.5577920169183942e-189,22.78555,NCAM1_FGFR2,151673
55,1,3.701802536185489e-183,10.116228,TNC_CNTN1,151673
56,1,1.0008740147786568e-182,8.540104,TIMP1_FGFR2,151673
59,1,1.602616031610014e-180,12.462273,EDIL3_ITGAV,151673
60,1,2.278782372235878e-177,5.340051,NPY_ADRA2A,151673
61,1,6.722622062478381e-175,7.300204,FN1_ITGB1,151673
62,1,6.748142377096515e-175,15.393346,APP_TSPAN15,151673
66,1,3.589123297567521e-168,9.045364,SEMA4D_PLXNB2,151673
68,1,1.4498629619572306e-165,8.181948,FGF12_FGFR2,151673
70,1,5.811447988998659e-162,15.804121,HLA-B_CANX,151673
71,1,8.442699097231438e-162,6.703379,TNC_SDC4,151673
72,1,5.778886440873626e-161,6.0031896,COL1A1_ITGB1,151673
78,1,5.2172502102894865e-157,6.997865,COL9A3_ITGB1,151673
80,1,1.0590714772416852e-153,5.601325,TNC_ITGB1,151673
83,1,1.7361258557702088e-146,6.810093,FN1_ITGAV,151673
85,1,2.128807467852084e-143,11.257167,L1CAM_FGFR2,151673
91,1,7.03409956792936e-141,5.478748,CALR_ITGAV,151673
92,1,1.4871382835389255e-140,5.901736,TNC_ITGAV,151673
93,1,1.8615589250514266e-140,5.701446,COL1A1_ITGAV,151673
97,1,5.026265687933399e-139,10.611187,HSP90AA1_ERBB2,151673
99,1,5.8703705978958174e-136,5.1154532,GNAI2_ADRA2A,151673
103,1,4.422311906070937e-132,7.671731,APOE_LRP6,151673
110,1,6.468978453642804e-122,5.627673,FGF14_FGFR2,151673
112,1,6.172512523968884e-118,7.322755,APOE_CHRNA4,151673
149,1,5.113037907160484e-72,6.2788596,APP_ADRA2A,151673
