,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster,ordered_cluster
21,KEGG_2021_Human,cGMP-PKG signaling pathway,4/167,0.00017885007846034598,0.0008129549020924818,0,0,16.19877300613497,139.77860730352796,CALM3;CALM1;CALM2;GNAI2,5,5
22,KEGG_2021_Human,Long-term potentiation,3/67,0.00019961224115404484,0.0008678793093654123,0,0,30.09375,256.37268482629224,CALM3;CALM1;CALM2,5,5
23,KEGG_2021_Human,Amphetamine addiction,3/69,0.00021781120976074915,0.0009075467073364548,0,0,29.17888563049853,246.0329170453741,CALM3;CALM1;CALM2,5,5
24,KEGG_2021_Human,Alcoholism,4/186,0.0002700220709464343,0.0010721791694968,0,0,14.493772893772894,119.09543126730652,CALM3;CALM1;CALM2;GNAI2,5,5
25,KEGG_2021_Human,Glioma,3/75,0.0002787665840691884,0.0010721791694968,0,0,26.73924731182796,218.86436890068785,CALM3;CALM1;CALM2,5,5
26,KEGG_2021_Human,Alzheimer disease,5/369,0.0003727331437311914,0.0013804931249303,0,0,9.28476695718075,73.29996528011212,APP;CHRM1;CALM3;CALM1;CALM2,5,5
27,KEGG_2021_Human,Human immunodeficiency virus 1 infection,4/212,0.000443504253418508,0.0015839437622089,0,0,12.665384615384616,97.78694163313055,CALM3;CALM1;CALM2;GNAI2,5,5
28,KEGG_2021_Human,Lipid and atherosclerosis,4/215,0.0004676495230496821,0.0016125845622402,0,0,12.483412322274882,95.72020195912393,RXRA;CALM3;CALM1;CALM2,5,5
29,KEGG_2021_Human,Salivary secretion,3/93,0.000524654353740388,0.0016924333991625,0,0,21.372043010752687,161.41814422645928,CALM3;CALM1;CALM2,5,5
30,KEGG_2021_Human,GnRH signaling pathway,3/93,0.000524654353740388,0.0016924333991625,0,0,21.372043010752687,161.41814422645928,CALM3;CALM1;CALM2,5,5
31,KEGG_2021_Human,Human cytomegalovirus infection,4/225,0.0005549296578796657,0.0017341551808739,0,0,11.912518853695325,89.30421312308533,CALM3;CALM1;CALM2;GNAI2,5,5
32,KEGG_2021_Human,Phosphatidylinositol signaling system,3/97,0.0005933546364116634,0.0017980443527626,0,0,20.45847632120796,152.00071591228536,CALM3;CALM1;CALM2,5,5
33,KEGG_2021_Human,Aldosterone synthesis and secretion,3/98,0.00061138323017245,0.0017981859710954,0,0,20.242105263157896,149.787258825716,CALM3;CALM1;CALM2,5,5
34,KEGG_2021_Human,C-type lectin receptor signaling pathway,3/104,0.0007269355198078752,0.0020769586280225,0,0,19.033854998403065,137.5514417752364,CALM3;CALM1;CALM2,5,5
35,KEGG_2021_Human,Glucagon signaling pathway,3/107,0.0007895773777299936,0.0021915219087462,0,0,18.482009925558312,132.0357140094594,CALM3;CALM1;CALM2,5,5
36,KEGG_2021_Human,Parkinson disease,4/249,0.0008108631062360987,0.0021915219087462,0,0,10.732517006802722,76.38773797570266,CALM3;CALM1;CALM2;GNAI2,5,5
37,KEGG_2021_Human,Serotonergic synapse,3/113,0.0009249471790851068,0.0024329390127198,0,0,17.468621700879766,122.03184199721754,APP;HTR2A;GNAI2,5,5
38,KEGG_2021_Human,Glutamatergic synapse,3/114,0.0009488462149607304,0.0024329390127198,0,0,17.310374891020054,120.4847761001414,GRM7;SLC17A7;GNAI2,5,5
39,KEGG_2021_Human,"Growth hormone synthesis, secretion and action",3/119,0.0010742237888164,0.0026200580215036,0,0,16.560066740823135,113.20721509642836,SST;SSTR2;GNAI2,5,5
40,KEGG_2021_Human,Neurotrophin signaling pathway,3/119,0.0010742237888164,0.0026200580215036,0,0,16.560066740823135,113.20721509642836,CALM3;CALM1;CALM2,5,5
41,KEGG_2021_Human,Oocyte meiosis,3/129,0.0013553632092342,0.0032270552600814,0,0,15.238095238095235,100.62759328722868,CALM3;CALM1;CALM2,5,5
42,KEGG_2021_Human,Insulin signaling pathway,3/137,0.0016107379396855,0.0037459021853152,0,0,14.32258064516129,92.10941640869986,CALM3;CALM1;CALM2,5,5
43,KEGG_2021_Human,Pathways in cancer,5/531,0.0019057822111298,0.0043313232071132,0,0,6.372099121541891,39.90758219679386,RXRA;CALM3;CALM1;CALM2;GNAI2,5,5
44,KEGG_2021_Human,Retrograde endocannabinoid signaling,3/148,0.0020083403688533,0.0044629785974518,0,0,13.228698553948831,82.15612575990296,RIMS1;SLC17A7;GNAI2,5,5
45,KEGG_2021_Human,Cellular senescence,3/156,0.0023327324928401,0.0050711575931308,0,0,12.531941808981657,75.95252713466711,CALM3;CALM1;CALM2,5,5
46,KEGG_2021_Human,PI3K-Akt signaling pathway,4/354,0.0029425128713717,0.0062606656837696,0,0,7.472761904761905,43.55492808172386,EFNA3;CHRM1;RXRA;EFNA5,5,5
47,KEGG_2021_Human,Tuberculosis,3/180,0.003494532954702,0.0072802769889625,0,0,10.81957353745216,61.20151868394914,CALM3;CALM1;CALM2,5,5
48,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,3/193,0.0042483147656038,0.0086700301338854,0,0,10.072665534804754,55.00917241363458,CALM3;CALM1;CALM2,5,5
49,KEGG_2021_Human,PPAR signaling pathway,2/74,0.0070180079073391,0.0140360158146783,0,0,17.26909722222222,85.64221723890843,RXRA;FABP5,5,5
50,KEGG_2021_Human,Synaptic vesicle cycle,2/78,0.0077696949613526,0.0152346960026521,0,0,16.356907894736842,79.45407878009898,RIMS1;SLC17A7,5,5
51,KEGG_2021_Human,Insulin secretion,2/86,0.0093768492240238,0.0180324023538921,0,0,14.793154761904765,69.07680592717206,RYR2;CCK,5,5
52,KEGG_2021_Human,Gap junction,2/88,0.0097999117683402,0.018490399562906,0,0,14.44767441860465,66.82601170344869,HTR2A;GNAI2,5,5
53,KEGG_2021_Human,Pancreatic secretion,2/102,0.0129930685283717,0.0240612380155031,0,0,12.41625,53.9279860105189,RYR2;CCK,5,5
54,KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",2/106,0.0139781549967819,0.0254148272668763,0,0,11.936298076923077,50.971090560576506,RXRA;GNAI2,5,5
55,KEGG_2021_Human,Cholinergic synapse,2/113,0.0157775957885995,0.0281445537289251,0,0,11.179617117117116,46.38606860239311,CHRM1;GNAI2,5,5
56,KEGG_2021_Human,Leukocyte transendothelial migration,2/114,0.0160423956254873,0.0281445537289251,0,0,11.079241071428571,45.78518901835009,AFDN;GNAI2,5,5
